2007-03-25 16:39:55.581  0.010   37.291  0.1  136.788  0.1    9.6  0.1   2.4
2007-03-25 16:43:28.922  0.098   37.260  0.3  136.719  0.6    7.7  0.7   2.2
2007-03-25 16:46:38.195  0.107   37.278  0.4  136.705  0.7   10.7  1.0   2.5
2007-03-25 16:53:11.682  0.118   37.237  0.5  136.735  0.7    7.1  0.7   3.4
2007-03-25 16:53:25.792  0.210   44.746  0.5  140.621  1.4    3.5  3.7   2.5
2007-03-25 16:56:28.047  0.075   36.410  0.3  141.027  0.7   40.4  0.9   2.0
2007-03-25 17:02:00.438  0.064   37.285  0.4  136.800  0.3   11.3  0.6   2.3
2007-03-25 17:03:53.042  0.034   37.285  0.1  136.711  0.2    7.5  0.2   2.2
2007-03-25 17:08:06.625  0.050   34.780  0.3  138.181  0.3   18.6  0.5   1.6
2007-03-25 17:08:30.947  0.109   37.239  0.4  136.753  0.7   12.6  0.8   2.9
2007-03-25 17:08:49.739  0.089   37.186  0.3  136.674  0.6   10.7  0.5   3.6
2007-03-25 17:08:49.826  0.277   37.196  2.9  136.678  1.2    9.6  1.4   3.4
2007-03-25 17:09:12.512  0.130   36.191  0.8  138.027  0.9   27.4  1.3   2.0
2007-03-25 17:10:09.351  0.119   37.183  0.7  136.631  1.3   10.0  1.2   1.6
2007-03-25 17:12:57.009  0.046   37.232  0.2  136.727  0.3   10.0  0.3   2.4
2007-03-25 17:16:30.658  0.035   37.284  0.2  136.781  0.2    9.0  0.3   2.4
2007-03-25 17:17:18.271  0.046   37.239  0.2  136.666  0.3    7.8  0.2   2.8
2007-03-25 17:24:55.162  0.090   37.225  0.4  136.646  0.6   12.8  0.5   2.3
2007-03-25 17:33:06.695  0.039   37.310  0.2  136.772  0.2   10.1  0.3   2.8
2007-03-25 17:34:29.778  0.097   37.226  0.3  136.627  0.5    4.0  0.7   1.9
2007-03-25 17:35:48.604  0.080   37.276  0.3  136.674  0.5    6.9  0.4   1.9
