       85  36.777963    3.548177     9.356    15811.4       48.0     -757.5     62.7     80.7     73.4 2003  5 25  9 19 27.920 2.3     0     0   229   168  0.000  0.042   1
       86  36.784448    3.523208     9.237    14332.7     1866.4     -876.4     68.0     85.2     85.8 2003  5 25  9 23 11.980 1.8     0     0   205   150  0.000  0.045   1
       87  36.755689    3.599507    10.869    18312.3    -4523.4      755.3     54.0     74.0     38.6 2003  5 25  9 30 55.170 2.0     0     0   169   137  0.000  0.047   1
       88  36.742833    3.425075    10.032     4467.5     2766.4      -81.7    105.5    133.2    115.5 2003  5 25  9 55 11.220 1.5     0     0   167   120  0.000  0.050   1
       89  36.733778    3.457915    12.681     6381.0      325.6     2567.6    107.1    127.0    109.6 2003  5 25  9 57  3.300 2.2     0     0    52    40  0.000  0.034   1
       90  36.788419    3.796567    19.284    35047.3   -11060.5     9170.2    176.4    287.1    217.8 2003  5 25 10 19 17.740 2.8     0     0    15    15  0.000  0.016   1
       91  36.774721    3.552542     9.361    15942.7     -466.3     -753.1     70.9     74.8     82.7 2003  5 25 13 53 47.930 1.9     0     0   356   197  0.000  0.072   1
       92  36.816560    3.489100    10.249    13717.3     6515.0      135.6     77.3     79.7     88.0 2003  5 25 14 14 31.670 2.9     0     0    74    62  0.000  0.036   1
       93  36.772658    3.471824     9.193     9771.6     3268.2     -921.2     65.6     69.2     91.8 2003  5 25 14 35 32.370 1.7     0     0    98    88  0.000  0.043   1
       94  36.756973    3.443885     6.185     6731.2     3167.4    -3928.6     96.9    113.3    119.9 2003  5 25 14 37  3.410 1.9     0     0   227   176  0.000  0.058   1
       95  36.853714    3.561301    15.207    21367.0     6463.4     5093.6    121.9    136.6    167.6 2003  5 25 14 48 16.270 2.7     0     0    34    28  0.000  0.025   1
       96  36.801871    3.510852     8.910    14459.2     4089.5    -1203.8     66.5     70.2     78.8 2003  5 25 14 54 49.570 2.8     0     0   139   124  0.000  0.044   1
       97  36.745822    3.437100    11.451     5549.0     2459.5     1337.2     92.4    105.8     74.3 2003  5 25 14 57 12.480 3.0     0     0    73    43  0.000  0.038   1
       98  36.796915    3.512245     7.753    14264.3     3560.4    -2360.5     48.1     56.3     73.8 2003  5 25 15  4 56.900 1.7     0     0   126   118  0.000  0.045   1
       99  36.836153    3.632497    17.246    25638.0     1366.2     7131.8    233.9    315.5    264.3 2003  5 25 15 18  4.050 2.6     0     0    11    12  0.000  0.013   1
      100  36.817342    3.537958     9.624    17423.4     4211.7     -490.2     85.1     85.8    102.9 2003  5 25 17  9 45.550 3.5     0     0    52    46  0.000  0.022   1
      101  36.895332    3.751738    21.255    38133.2     1082.1    11141.1    111.8    167.5    224.7 2003  5 25 17 12 45.930 3.3     0     0     8    12  0.000  0.021   1
      102  36.793036    3.864058    18.783    40380.5   -13912.9     8669.6    126.1    290.7    185.3 2003  5 25 17 15 25.510 2.6     0     0    14    14  0.000  0.013   1
      103  36.757148    3.392205     9.121     2870.0     5697.9     -993.0     67.1     69.6     58.7 2003  5 25 17 38  9.550 2.1     0     0   130   114  0.000  0.047   1
      104  36.803004    3.616383    13.908    22431.4     -937.7     3794.6     81.5    112.2     94.5 2003  5 25 18  6 39.140 2.4     0     0    52    45  0.000  0.032   1
      105  36.783478    3.476734     7.728    10793.0     4036.7    -2385.9     61.3     62.2     73.8 2003  5 25 18 17  6.930 1.8     0     0   153   156  0.000  0.053   1
      106  36.784498    3.556132     9.164    16801.8      269.5     -949.8     74.5     85.2     61.5 2003  5 25 18 26  4.250 2.0     0     0   128   117  0.000  0.046   1
      107  36.745229    3.425726     7.182     4661.0     2957.7    -2932.2     90.3    101.9    122.0 2003  5 25 18 28 37.530 1.7     0     0   209   175  0.000  0.062   1
      108  36.798380    3.513417     7.352    14440.6     3639.8    -2761.4     53.0     61.5     74.4 2003  5 25 18 36 10.150 1.6     0     0   139   129  0.000  0.037   1
      109  36.741135    3.457507    12.886     6794.9     1030.3     2772.4    117.6    129.7    109.4 2003  5 25 18 43 20.630 2.9     0     0    68    55  0.000  0.042   1
      110  36.849087    3.529051    11.943    18673.0     7600.7     1829.4    129.8    132.8    200.4 2003  5 25 18 59 56.830 2.8     0     0    70    62  0.000  0.032   1
      111  36.802900    3.508783     7.644    14366.5     4285.9    -2470.2     54.9     62.5     67.4 2003  5 25 19  5  4.470 2.8     0     0   144   130  0.000  0.039   1
      112  36.799351    3.509886     7.573    14234.8     3901.9    -2540.5     50.9     56.5     69.9 2003  5 25 19  8 31.940 1.3     0     0   150   166  0.000  0.047   1
      113  36.761363    3.446260     6.202     7174.3     3460.4    -3912.1     71.0     80.4     77.8 2003  5 25 19 31 18.950 2.4     0     0   196   186  0.000  0.051   1
      114  36.789236    3.468875     7.343    10552.2     4955.0    -2770.5     47.9     40.8     57.0 2003  5 25 19 48 33.390 2.3     0     0   153   145  0.000  0.046   1
      115  36.737314    3.457033    10.393     6528.5      697.7      278.9     96.9    119.3    102.6 2003  5 25 19 50 27.880 1.5     0     0   113    85  0.000  0.051   1
      116  36.834815    3.671982    15.275    28513.9     -678.5     5161.2    179.6    216.8    211.1 2003  5 25 19 58  2.000 2.1     0     0    22    20  0.000  0.020   1
      117  36.781904    3.464048     7.467     9747.7     4507.2    -2647.1     40.1     41.9     55.0 2003  5 25 20  8 14.360 1.0     0     0   127   154  0.000  0.043   1
      118  36.798932    3.516631     8.064    14714.7     3534.8    -2050.2     57.4     57.1     59.8 2003  5 25 20 13 46.050 1.8     0     0   204   199  0.000  0.046   1
      119  36.748644    3.433050     8.862     5416.1     2919.3    -1252.2    109.6    130.2    105.6 2003  5 25 20 20 25.410 1.5     0     0   150    94  0.000  0.058   1
      120  36.769372    3.601871    10.076    19315.0    -3364.1      -37.9     36.8     42.8     39.4 2003  5 25 20 35 41.980 1.8     0     0   228   173  0.000  0.047   1
      121  36.782921    3.583715     9.412    18772.7    -1219.1     -701.9     63.6     66.4     64.5 2003  5 25 21  7 19.430 2.1     0     0   195   188  0.000  0.053   1
      122  36.799051    3.517237     6.899    14767.2     3516.4    -3214.9     61.5     63.6     77.5 2003  5 25 21 43 49.190 2.3     0     0   209   168  0.000  0.049   1
      123  36.785141    3.457460     7.442     9449.8     5129.0    -2672.1     38.7     38.1     53.6 2003  5 25 21 47 23.240 1.8     0     0   133   149  0.000  0.048   1
      124  36.825933    3.616255     9.541    23805.2     1204.1     -572.8    136.7    133.8    184.8 2003  5 25 21 59 48.830 1.8     0     0    27    20  0.000  0.022   1
      125  36.841223    3.678185    18.577    29364.8     -383.2     8463.5    222.2    281.5    249.8 2003  5 25 22 14 15.830 2.5     0     0    17    18  0.000  0.028   1
      126  36.873119    3.561456    13.403    22549.9     8262.9     3289.3    133.8    105.1    144.9 2003  5 25 23 17  3.160 2.3     0     0    42    33  0.000  0.024   1
      127  36.863825    3.778725    15.720    38254.6    -3165.7     5606.4    149.1    212.3    219.0 2003  5 25 23 22 52.210 2.5     0     0    21    23  0.000  0.028   1
      128  36.795674    3.566463     7.712    18250.2      807.7    -2401.5     69.6     78.5     83.3 2003  5 25 23 44 10.950 2.4     0     0   127   120  0.000  0.039   1
      129  36.791845    3.522832     9.051    14751.1     2573.4    -1062.4    118.0    128.6    128.6 2003  5 26  0 12 19.950 1.6     0     0   119    61  0.000  0.048   1
      130  36.827864    3.598259     8.051    22574.1     2259.0    -2063.3    142.4    148.8    274.9 2003  5 26  0 29 24.560 2.1     0     0    23    22  0.000  0.025   1
      131  36.806446    3.510642     6.772    14719.8     4525.7    -3341.6     57.5     60.2     82.2 2003  5 26  0 30  9.630 3.0     0     0   162   119  0.000  0.042   1
      132  36.808155    3.513998     7.106    15074.3     4521.5    -3008.1     58.6     64.9     79.4 2003  5 26  0 33 24.080 1.8     0     0   120   112  0.000  0.044   1
      133  36.783729    3.643288    13.728    23283.7    -4041.6     3613.8     99.9    126.4    104.3 2003  5 26  0 34  0.080 1.8     0     0    43    28  0.000  0.034   1
      134  36.745513    3.453581     9.534     6765.2     1628.8     -580.2     82.8     99.1    116.2 2003  5 26  0 35  2.010 1.7     0     0   170   165  0.000  0.053   1
      135  36.843136    3.503258     9.093    16382.5     8300.7    -1021.0    151.5    139.3    233.4 2003  5 26  0 39  3.740 2.6     0     0    65    59  0.000  0.032   1
      136  36.803847    3.463582     7.873    11038.4     6572.5    -2240.4     64.9     53.7     71.4 2003  5 26  0 43 27.170 2.9     0     0    82    71  0.000  0.042   1
      137  36.747566    3.402199     8.960     3039.6     4319.9    -1153.6    143.6    117.8    107.6 2003  5 26  0 45  8.340 2.0     0     0    95    82  0.000  0.058   1
      138  36.765759    3.449535     3.767     7685.3     3710.4    -6346.8     62.3     81.7    113.3 2003  5 26  0 51 49.830 2.3     0     0   104    92  0.000  0.044   1
      139  36.603833    3.769803    13.003    21919.3   -26959.4     2888.8    108.0     74.3     82.2 2003  5 26  0 52 32.540 1.8     0     0    10     8  0.000  0.024   1
