19923611451091  5           IJKLM  39.955 -127.539  0.034  0.015  2.224  223.78
19923611535324  4            IJKL  40.544 -127.387  0.179  0.067 12.177  207.26
19923621058554  5           IJKLM  40.687 -127.545  0.098  0.041  6.323  220.83
19923621113028  5           IJKLM  40.017 -127.522  0.087  0.038  5.730  226.90
19923621340472  5           IJKLM  40.198 -127.453  0.100  0.048  6.612  224.64
19923631317130  4            IJLM  41.686 -127.187  0.016  0.006  0.952  213.35
19923631414171  5           IJKLM  40.466 -127.477  0.068  0.029  4.425  213.26
19930090201068  5           IJKLM  41.261 -125.543  0.199  0.123 14.519  222.98
19930110837121  4            IJKL  42.003 -127.179  0.100  0.045  6.778  203.69
19930110918436  3             IJL  41.979 -127.134  0.103  0.042  6.495  206.78
19930130335204  3             IJL  42.161 -127.110  0.096  0.042  6.073  207.44
19930161740163  5           IJKLM  41.856 -127.099  0.082  0.035  5.259  212.11
19930262106218  5           IJKLM  41.935 -127.088  0.084  0.037  5.436  215.31
19930291031081  4            IJKL  41.782 -127.288  0.059  0.025  3.988  206.63
19930301240405  3             IJL  41.806 -127.353  0.102  0.040  6.386  205.62
19930311129228  4            IJKM  42.711 -126.634  0.017  0.010  1.167  214.11
19930311157503  3             IJK  42.657 -126.613  0.301  0.184 23.116  207.40
19930322116522  5           IJKLM  41.658 -127.039  0.023  0.010  1.498  209.67
19930340718354  3             IJK  40.605 -127.605  0.647  0.261 49.813  200.78
19930390743168  5           IJKLM  42.653 -126.738  0.005  0.007  0.330  217.10
19930411222096  5           IJKLM  40.904 -127.716  0.090  0.038  5.777  213.67
19930541210220  5           IJKLM  42.107 -126.964  0.030  0.013  1.930  212.77
19930560039250  4            IKLM  39.871 -124.416  0.088  0.072  7.150  214.84
19930722030016  3             IJK  41.459 -125.767  1.604  0.139 99.999  202.46
19930731044163  4            IJKL  41.410 -127.412  0.152  0.060 10.227  208.62
19930900325167  4            IJLM  41.798 -127.367  0.022  0.018  1.311  213.57
19930900350296  3             IJK  41.924 -127.382  0.338  0.201 26.481  200.82
19930910902469  4            IJKL  42.745 -127.570  0.103  0.076  7.191  219.09
19930912043054  3             IJK  42.568 -126.738  0.298  0.184 23.006  198.34
19930912050036  4            IJKL  42.318 -126.971  0.141  0.068  9.627  208.34
19930920215130  3             IJM  40.880 -127.651  0.115  0.053  6.907  207.92
19930921632203  3             IJK  42.697 -126.636  0.286  0.182 22.012  201.04
19930921919503  3             IJK  42.640 -126.700  0.288  0.182 22.214  199.61
19930930304538  3             IJK  42.477 -126.925  0.286  0.183 22.255  201.52
19930932156379  3             IJK  42.729 -127.078  0.215  0.171 17.078  202.06
19930941634345  3             IJM  41.647 -127.234  0.101  0.048  6.213  210.01
19930951617524  3             IJK  42.063 -127.050  0.362  0.197 27.964  201.36
19930972112157  5           IJKLM  41.642 -127.285  0.035  0.015  2.269  224.93
19930972123099  3             IJM  41.595 -127.240  0.102  0.049  6.307  206.94
19930972140306  5           IJKLM  41.743 -127.317  0.040  0.018  2.588  216.57
19930972141463  4            IJLM  41.520 -127.192  0.051  0.028  3.091  216.57
19930972207561  5           IJKLM  41.557 -127.344  0.107  0.046  6.890  222.58
19930980431487  5           IJKLM  41.471 -127.338  0.015  0.006  0.978  211.09
19930980447556  3             IJM  41.579 -127.411  0.097  0.047  5.945  207.76
19930980447567  5           IJKLM  41.609 -127.379  0.057  0.025  3.657  209.46
19930980502335  3             IJK  41.062 -127.726  0.489  0.240 38.087  204.07
19930980612209  5           IJKLM  41.415 -127.363  0.064  0.027  4.099  212.26
19930991412086  3             IJK  42.694 -126.780  0.261  0.179 20.285  211.23
19931010544198  3             IJK  42.580 -127.355  0.214  0.173 17.199  200.50
19931011932011  3             IJK  42.054 -126.988  0.376  0.197 28.997  202.96
19931020028387  3             IJK  42.228 -126.932  0.344  0.192 26.529  210.70
19931020142364  4            IJKL  42.748 -126.682  0.035  0.020  2.435  212.15
19931020143021  3             IJK  42.492 -126.835  0.298  0.184 23.066  201.93
19931020146600  3             IJK  42.675 -126.725  0.275  0.181 21.250  201.19
19931020639287  4            IJKM  42.447 -126.849  0.038  0.021  2.623  216.05
19931022215414  3             IJK  42.331 -127.525  0.241  0.182 19.326  201.57
19931030232132  3             IJM  42.304 -126.919  0.089  0.048  5.710  206.64
19931060111297  4            IJKM  40.010 -124.312  0.176  0.155 14.406  214.17
19931070435392  4            IJKL  41.739 -127.985  0.149  0.074 10.059  212.34
19931071327248  3             IJM  42.593 -126.718  0.087  0.050  5.713  210.11
19931081103139  3             IJK  42.542 -126.682  0.316  0.185 24.268  202.80
19931081307010  4            IJKM  42.419 -126.954  0.061  0.034  4.200  202.65
19931090229408  5           IJKLM  40.064 -127.388  0.045  0.020  2.952  224.35
19931091654457  5           IJKLM  42.130 -127.031  0.096  0.043  6.195  211.25
19931102239526  5           IJKLM  41.666 -127.286  0.033  0.014  2.108  218.84
19931130500361  3             IJK  42.295 -127.072  0.272  0.169 21.190  205.08
19931151353585  3             IJK  41.692 -125.732  1.482  0.139 99.999  202.35
19931152329024  3             IJK  42.597 -126.991  0.251  0.178 19.698  206.04
19931191831089  5           IJKLM  40.927 -127.590  0.103  0.043  6.650  211.29
19931311917557  4            IJKM  42.322 -127.137  0.022  0.013  1.534  204.09
19931331746476  4            IJKM  41.994 -127.154  0.018  0.009  1.255  205.95
19931332238532  3             IJK  42.160 -127.003  0.347  0.194 26.846  197.80
19931332308545  3             IJK  41.354 -127.158  0.536  0.225 41.040  200.23
19931350707208  5           IJKLM  40.156 -127.370  0.041  0.024  2.697  218.91
19931370602232  3             IJK  42.640 -126.699  0.288  0.182 22.211  208.55
19931380502371  5           IJKLM  41.288 -127.385  0.055  0.023  3.535  211.61
19931381542345  3             IJK  42.366 -126.852  0.325  0.188 25.091  203.16
19931430105024  3             IJK  42.435 -126.901  0.300  0.185 23.257  207.79
19931522215157  5           IJKLM  41.744 -127.281  0.097  0.042  6.243  231.81
19931522344298  5           IJKLM  41.178 -127.560  0.066  0.028  4.248  224.97
19931540228144  3             IJK  42.713 -126.834  0.249  0.177 19.427  202.44
19931571617120  5           IJKLM  41.683 -127.236  0.007  0.003  0.421  208.65
19931621339336  5           IJKLM  42.002 -127.047  0.021  0.009  1.377  216.80
19931631311485  5           IJKLM  41.631 -127.242  0.066  0.028  4.228  209.99
19931681334416  3             IJK  42.684 -126.894  0.246  0.177 19.280  201.35
19931771522094  5           IJKLM  41.394 -127.268  0.022  0.009  1.446  216.40
19931790959081  5           IJKLM  42.094 -127.079  0.006  0.008  0.404  216.60
19931940530522  5           IJKLM  40.902 -127.719  0.075  0.031  4.792  216.29
19931960150490  3             IJK  41.473 -127.176  0.494  0.220 37.941  196.27
19931981904591  4            IJKL  42.039 -127.206  0.002  0.001  0.131  205.70
19932040336455  3             IJK  42.539 -127.172  0.240  0.177 19.003  199.91
19932050243481  5           IJKLM  40.925 -127.446  0.013  0.005  0.818  213.65
19932110239064  5           IJKLM  42.208 -127.049  0.058  0.026  3.717  221.89
19932110421056  5           IJKLM  42.209 -126.958  0.029  0.026  1.863  209.60
19932121737229  5           IJKLM  41.644 -127.423  0.010  0.004  0.615  209.44
19932121742270  5           IJKLM  41.480 -127.321  0.007  0.003  0.484  211.18
19932141023167  5           IJKLM  41.443 -127.388  0.004  0.002  0.276  218.06
19932222117502  3             IJK  42.420 -127.223  0.256  0.181 20.277  206.97
19932272326514  3             IJM  41.543 -127.460  0.097  0.046  5.923  208.43
19932280045222  4            IJKM  41.685 -127.445  0.101  0.051  6.824  211.19
19932312350418  5           IJKLM  41.669 -127.384  0.053  0.023  3.374  211.76
19932401143290  4            IJKL  42.728 -124.826  0.108  0.081  8.756  220.04
19932420126177  4            IJKL  42.227 -127.170  0.073  0.036  5.032  203.40
19932421349034  5           IJKLM  41.842 -127.152  0.094  0.041  6.042  209.20
19932501034194  5           IJKLM  41.585 -127.184  0.049  0.021  3.184  215.94
19932502053221  4            IJKM  41.815 -127.114  0.110  0.053  7.443  210.35
19932510846538  5           IJKLM  41.963 -127.087  0.048  0.021  3.097  213.86
19932511315064  3             IJK  42.573 -126.826  0.281  0.182 21.775  202.48
19932521300480  3             IJK  42.312 -126.891  0.194  0.116 14.947  201.87
19932521951275  3             IJK  42.707 -126.750  0.263  0.179 20.394  202.19
19932522103511  4            JKLM  40.890 -127.398  0.078  0.045  5.407  214.61
19932530333432  3             IJK  42.363 -126.793  0.338  0.189 25.991  201.93
19932530825241  5           IJKLM  39.890 -127.921  0.084  0.036  5.470  210.98
19932532119272  5           IJKLM  39.939 -127.502  0.084  0.037  5.547  209.70
19932570118228  5           IJKLM  41.887 -127.075  0.052  0.028  3.365  216.10
19932940942176  3             IJL  42.522 -124.535  0.364  0.259 29.797  210.42
19932941137259  5           IJKLM  41.708 -127.243  0.007  0.003  0.425  209.36
19932971016315  3             IJL  40.417 -126.943  0.207  0.079 13.676  218.16
19933022231248  3             IJK  42.730 -126.750  0.258  0.178 20.037  203.85
19933041331559  3             IJK  42.092 -127.077  0.350  0.196 27.086  203.31
19933070333314  3             IJK  41.001 -127.706  0.508  0.243 39.495  202.16
19933071307396  3             IJK  42.022 -127.058  0.371  0.198 28.628  210.51
19933072226053  5           IJKLM  41.496 -126.732  0.090  0.039  5.925  215.42
19933091438157  3             IJK  42.005 -126.999  0.387  0.199 29.797  195.73
19933110551047  5           IJKLM  41.876 -127.054  0.081  0.035  5.230  211.17
19933210657081  5           IJKLM  41.577 -126.198  0.020  0.010  1.391  221.44
19933250926352  4            IJKL  42.315 -127.976  0.017  0.011  1.180  211.23
19933271931313  5           IJKLM  40.156 -127.238  0.093  0.042  6.178  223.27
19933290202089  3             IJK  42.676 -126.582  0.303  0.184 23.192  205.91
19933291358589  5           IJKLM  41.861 -127.079  0.035  0.015  2.235  214.43
19933381021372  3             IJK  42.428 -127.882  0.198  0.174 16.352  202.78
19933430442525  5           IJKLM  41.273 -127.555  0.037  0.015  2.341  215.24
19933430753525  3             IJM  42.404 -127.339  0.073  0.045  4.728  212.88
19933451952261  3             IJK  42.330 -126.860  0.293  0.168 22.610  205.80
19933460327365  3             IJK  42.721 -127.001  0.225  0.173 17.782  206.41
19933511214418  4            IJLM  42.141 -127.152  0.015  0.006  0.853  212.42
19933571459353  4            IJLM  41.773 -127.320  0.043  0.017  2.534  212.32
19933621305452  4            IJKM  41.777 -127.350  0.000  0.000  0.030  212.92
19933641711318  4            IJKM  42.270 -127.503  0.056  0.034  3.867  208.85
19940091602395  5           IJKLM  41.897 -127.075  0.026  0.011  1.679  216.07
19940091616532  3             IJK  42.350 -126.885  0.323  0.188 24.958  210.01
19940110234128  4            IJKL  42.745 -126.745  0.016  0.009  1.098  222.04
19940151055471  3             IJK  42.203 -126.906  0.356  0.193 27.400  205.29
19940171027019  3             IJL  41.930 -127.120  0.106  0.042  6.691  207.39
19940180707396  3             IJK  41.894 -127.265  0.364  0.202 28.271  207.46
19940311608097  4            JKLM  41.620 -127.149  0.014  0.008  0.989  218.08
19940320054157  4            JKLM  41.760 -127.431  0.461  0.257 31.532  216.62
19940361756059  4            JKLM  42.746 -127.124  0.034  0.019  2.288  222.97
19940361831028  4            JKLM  42.648 -127.152  0.008  0.005  0.558  231.44
19940520126560  3             JKM  41.883 -127.541  0.118  0.071  8.005  209.86
19940581428236  5           IJKLM  41.515 -127.255  0.050  0.021  3.220  215.87
19940671938464  4            IJKM  42.660 -126.639  0.017  0.010  1.199  220.34
19940682010545  4            IJKL  40.242 -127.364  0.094  0.035  6.385  212.18
19940710631482  5           IJKLM  40.544 -127.731  0.033  0.014  2.158  217.95
19940721659139  5           IJKLM  40.530 -125.412  0.111  0.073  8.293  234.64
19940771724404  4            IJKM  42.010 -126.948  0.197  0.095 13.474  207.02
19940771852484  5           IJKLM  42.034 -127.011  0.102  0.044  6.584  213.68
19940772037503  4            IJKM  41.932 -127.022  0.065  0.032  4.423  207.87
19940781334112  3             ILM  41.143 -127.418  0.407  0.119 22.217  227.60
19940782152307  5           IJKLM  41.596 -127.292  0.004  0.002  0.247  218.27
19940782249268  5           IJKLM  41.580 -127.209  0.028  0.021  1.826  217.10
19940782315093  4            IKLM  41.539 -127.266  0.025  0.016  1.575  215.94
19940790541011  5           IJKLM  41.463 -127.266  0.071  0.030  4.577  215.80
19940830932447  5           IJKLM  41.467 -127.252  0.059  0.025  3.798  213.49
19940831519019  4            IJKL  40.123 -127.303  0.166  0.062 11.343  213.68
19940851641097  3             IJK  42.494 -127.347  0.229  0.177 18.344  206.99
19940871515258  3             IJM  41.626 -127.785  0.086  0.043  5.174  209.29
19940921945338  4            IKLM  41.694 -127.337  0.129  0.070  7.907  214.90
19940961811234  4            IJLM  41.746 -127.312  0.044  0.017  2.568  218.89
19940972126571  4            IJLM  41.846 -127.097  0.029  0.015  1.748  217.44
19941060720171  3             ILM  42.111 -127.305  0.453  0.078 21.523  212.49
19941080910251  3             ILM  40.900 -127.778  0.372  0.101 20.080  217.87
19941240158347  5           IJKLM  41.870 -127.086  0.054  0.023  3.503  225.02
19941240252125  4            IJLM  41.957 -126.987  0.011  0.012  0.642  215.26
19941240451292  5           IJKLM  41.999 -126.986  0.017  0.021  1.078  211.23
19941252219345  4            IJKM  40.382 -127.854  0.154  0.074 10.166  210.82
19941262254433  3             IJK  42.746 -127.603  0.170  0.162 14.095  202.47
19941291332018  4            IJLM  42.062 -127.110  0.037  0.024  2.189  215.86
19941291437283  5           IJKLM  41.932 -127.244  0.008  0.004  0.516  210.19
19941292207495  3             ILM  42.002 -127.310  0.448  0.085 21.771  214.73
19941341227392  4            IKLM  41.256 -127.083  0.035  0.014  2.211  210.97
19941440008265  5           IJKLM  42.023 -127.113  0.063  0.032  4.023  211.51
19941461340128  5           IJKLM  41.183 -127.607  0.071  0.030  4.536  222.47
19941461546192  3             IJL  41.650 -127.666  0.098  0.039  6.077  209.68
19941501808045  3             IJK  42.420 -127.108  0.271  0.183 21.294  203.06
19941680452236  3             IJK  42.703 -127.820  0.164  0.162 13.772  204.59
19941741006218  3             IJK  41.946 -124.442  0.021  0.211  1.320  210.35
19941790812385  5           IJKLM  42.600 -126.634  0.012  0.006  0.793  221.95
19941800614446  5           IJKLM  40.021 -127.546  0.120  0.053  7.900  211.38
19941800700059  4            IJKL  40.267 -127.451  0.019  0.007  1.308  210.51
19941800809197  5           IJKLM  39.988 -127.497  0.051  0.023  3.359  227.00
19941800821236  5           IJKLM  40.006 -127.498  0.125  0.056  8.235  212.07
19941811549503  5           IJKLM  40.138 -127.546  0.015  0.016  0.983  225.41
19941821434377  3             IJK  42.526 -126.714  0.313  0.185 24.076  219.10
19941851941275  3             IJK  42.699 -127.194  0.207  0.169 16.547  214.49
19941930444503  5           IJKLM  42.053 -127.060  0.065  0.029  4.202  211.43
19941972222295  5           IJKLM  41.351 -127.313  0.077  0.033  4.967  211.02
19942000120594  3             IJK  42.217 -126.874  0.358  0.192 27.550  209.34
19942072034425  5           IJKLM  41.717 -126.584  0.073  0.031  4.804  218.52
19942072307053  5           IJKLM  40.922 -127.463  0.051  0.022  3.318  231.15
19942080429536  5           IJKLM  41.029 -127.475  0.010  0.004  0.669  226.15
19942101940265  5           IJKLM  41.739 -127.209  0.037  0.030  2.380  209.77
19942131854040  4            IJKM  42.333 -127.808  0.018  0.012  1.222  205.93
19942180528436  3             IJK  42.650 -125.491  1.178  0.131 87.437  223.20
19942231317351  5           IJKLM  41.871 -127.104  0.017  0.007  1.090  217.37
19942290020415  3             IJK  42.473 -127.867  0.192  0.172 15.926  202.52
19942371029186  5           IJKLM  41.209 -127.304  0.050  0.021  3.233  211.86
19942381625475  5           IJKLM  41.865 -127.129  0.008  0.008  0.505  210.69
19942411136473  5           IJKLM  42.011 -127.102  0.028  0.012  1.810  217.52
19942411751032  5           IJKLM  41.583 -127.358  0.023  0.019  1.461  227.70
19942411803360  3             ILM  41.754 -127.379  0.431  0.095 21.722  216.62
19942441547509  5           IJKLM  40.329 -125.670  0.273  0.171 19.987  223.01
19942441551270  5           IJKLM  40.280 -125.528  0.113  0.073  8.393  224.24
19942441555434  5           IJKLM  40.224 -125.601  0.183  0.115 13.434  227.88
19942441650386  3             IJK  42.031 -124.489  1.563  0.450 99.999  220.21
19942441757170  5           IJKLM  39.855 -125.310  0.107  0.085  8.098  225.51
19942441831280  3             IJK  42.323 -126.800  0.198  0.114 15.175  212.09
19942441908366  5           IJKLM  42.016 -127.117  0.010  0.004  0.644  226.54
19942441910103  5           IJKLM  41.986 -127.052  0.054  0.023  3.456  218.64
19942441914073  5           IJKLM  42.056 -127.019  0.113  0.050  7.307  219.12
19942441919478  5           IJKLM  41.826 -127.032  0.056  0.024  3.603  221.65
19942442227476  3             ILM  41.166 -127.705  0.385  0.098 20.285  215.44
19942450034126  3             IJK  42.345 -125.500  0.579  0.107 43.077  205.56
19942450418504  5           IJKLM  41.885 -127.062  0.102  0.044  6.565  216.68
19942452328539  5           IJKLM  42.641 -126.687  0.003  0.005  0.176  217.88
19942470602209  3             IKM  41.577 -127.194  0.095  0.040  6.170  208.67
19942480217052  4            IJKL  42.537 -127.687  0.097  0.065  6.738  210.26
19942480812180  3             IJK  42.047 -126.991  0.378  0.198 29.096  210.07
19942480813240  3             IJK  42.534 -126.744  0.275  0.167 21.188  211.95
19942480816431  3             IJK  42.680 -126.667  0.284  0.182 21.910  208.44
19942480825367  3             IJK  42.668 -126.784  0.266  0.180 20.671  212.91
19942480848410  3             IJK  41.584 -127.025  0.501  0.215 38.294  206.48
19942481127352  5           IJKLM  40.479 -127.549  0.022  0.009  1.412  219.60
19942510736184  5           IJKLM  40.822 -127.734  0.055  0.023  3.511  223.78
19942510737171  5           IJKLM  40.308 -127.443  0.072  0.032  4.715  213.86
19942510742333  5           IJKLM  40.926 -127.744  0.040  0.017  2.581  212.78
19942510815262  3             ILM  40.973 -127.518  0.392  0.116 21.557  215.69
19942510925055  5           IJKLM  40.875 -127.682  0.069  0.029  4.397  224.10
19942510925302  4            IJKL  39.838 -127.428  0.029  0.011  2.002  211.99
19942510938462  5           IJKLM  40.845 -127.760  0.084  0.035  5.365  216.61
19942510939592  5           IJKLM  40.626 -127.668  0.003  0.001  0.200  212.29
19942510949077  5           IJKLM  40.735 -127.678  0.041  0.017  2.646  232.66
19942510952010  5           IJKLM  40.827 -127.671  0.031  0.013  1.969  230.10
19942511119032  5           IJKLM  40.711 -127.691  0.019  0.008  1.212  226.77
19942511120063  5           IJKLM  40.275 -127.391  0.041  0.018  2.677  214.33
19942511212217  5           IJKLM  40.625 -127.681  0.047  0.020  3.035  225.32
19942511218283  5           IJKLM  40.434 -127.576  0.044  0.019  2.845  231.05
19942511235398  4            IJLM  40.755 -127.687  0.020  0.008  1.210  216.60
19942511237305  5           IJKLM  40.439 -127.618  0.036  0.024  2.318  217.25
19942511237456  5           IJKLM  40.691 -127.675  0.010  0.004  0.653  217.73
19942511242270  5           IJKLM  40.716 -127.711  0.027  0.011  1.729  215.22
19942511242307  5           IJKLM  40.774 -127.795  0.012  0.005  0.775  214.97
19942511243526  4            IJLM  40.689 -127.654  0.029  0.011  1.760  218.16
19942511249475  5           IJKLM  40.966 -127.561  0.028  0.012  1.827  208.84
19942511251275  5           IJKLM  40.894 -127.769  0.032  0.013  2.047  212.21
19942511320451  5           IJKLM  40.651 -127.784  0.005  0.002  0.331  215.71
19942511819352  5           IJKLM  40.894 -127.773  0.076  0.032  4.848  220.27
19942511837010  4            IJLM  40.583 -127.690  0.008  0.003  0.472  224.45
19942512042203  5           IJKLM  40.673 -127.655  0.058  0.024  3.720  223.86
19942520324123  3             ILM  41.019 -127.541  0.392  0.113 21.392  216.41
19942520446237  5           IJKLM  40.674 -127.705  0.015  0.018  1.003  217.53
19942520808314  5           IJKLM  42.122 -126.994  0.095  0.042  6.105  229.39
19942522007501  4            IKLM  42.715 -127.228  0.105  0.051  6.121  215.62
19942540927553  4            IKLM  42.019 -127.099  0.034  0.039  2.051  211.64
19942542034578  5           IJKLM  41.770 -127.366  0.088  0.038  5.607  226.18
19942550452555  3             IJK  42.605 -127.509  0.195  0.168 15.909  203.51
19942562022364  3             IJK  42.497 -127.781  0.194  0.172 16.016  205.41
19943080902079  4            IJKG  41.935 -127.086  0.049  0.084  2.756  207.93
19943111849147  3             IJK  41.744 -127.197  0.413  0.208 31.905  216.03
19943112008599  3             IJK  41.293 -127.576  0.457  0.229 35.535  206.83
19943112017277  3             IJK  41.494 -127.306  0.459  0.219 35.411  213.56
19943112019301  3             IJK  41.625 -127.380  0.408  0.213 31.664  220.44
19943112021224  3             IJK  41.543 -127.330  0.438  0.216 33.891  208.10
19943112038327  3             IJK  41.388 -127.458  0.455  0.224 35.302  208.48
19943112106349  3             IJK  42.184 -127.032  0.336  0.193 26.039  211.76
19943112117373  4            IJKL  41.524 -127.343  0.038  0.015  2.562  212.72
19943141545227  3             IJK  42.549 -126.773  0.296  0.184 22.877  213.91
19943172113066  3             IJK  40.183 -126.673  1.293  0.250 97.348  220.68
19943192214313  3             IJK  41.252 -126.930  0.641  0.225 48.703  207.37
19943230200440  3             IJK  42.548 -126.774  0.296  0.184 22.880  203.51
19943231656173  3             IJK  42.607 -127.456  0.201  0.170 16.286  205.11
19943450149558  3             IJK  41.139 -127.437  0.528  0.235 40.741  214.06
19943460806162  4            IJKL  40.932 -127.682  0.121  0.046  8.131  213.37
19943470712010  3             IJK  42.712 -126.974  0.230  0.174 18.124  205.77
19943481229323  3             IJK  41.762 -127.385  0.374  0.207 29.156  210.04
19943481636155  3             IJK  42.007 -126.998  0.387  0.199 29.774  204.97
19950051326207  4            IJHF  41.917 -127.125  0.038  0.038  1.756  208.02
19950080100338  6          IJHKFG  40.335 -127.302  0.003  0.005  0.177  230.20
19950080111115  6          IJHKFG  40.309 -127.279  0.020  0.030  1.176  222.26
19950080119327  5           IJHFG  40.287 -127.267  0.012  0.018  0.696  211.66
19950080122568  6          IJHKFG  40.286 -127.222  0.008  0.012  0.484  215.39
19950080609426  3             IJK  42.518 -126.948  0.274  0.182 21.364  211.75
19950080910470  6          IJHKFG  40.314 -127.291  0.009  0.014  0.536  215.95
19950100516010  6          IJHKFG  40.294 -127.352  0.019  0.030  1.124  224.83
19950100516010  6          IJHKFG  40.321 -127.384  0.019  0.028  1.102  224.42
19950140015448  3             IJH  42.194 -127.108  0.065  0.032  3.212  206.89
19950250822591  3             IJH  41.864 -127.189  0.076  0.037  3.929  207.00
19950261804513  5           IJHFG  41.438 -127.417  0.009  0.011  0.420  208.82
19950282020219  4            IJKF  40.391 -125.595  0.028  0.056  1.999  213.05
19950340951247  5           IJKHG  41.892 -125.622  0.019  0.029  1.284  213.91
19950341929587  6          IJKHFG  41.729 -126.158  0.009  0.014  0.539  213.30
19950371103344  4            IJKH  42.200 -126.925  0.015  0.008  0.835  207.56
19950390213039  3             IJG  42.703 -127.783  0.027  0.041  1.522  205.50
19950410129203  4            IJKF  42.577 -127.834  0.071  0.091  3.620  209.30
19950410305356  3             IJG  42.699 -127.843  0.026  0.041  1.513  209.94
19950441315143  4            IJHK  40.285 -127.360  0.112  0.055  7.144  211.01
19950441315179  3             HFG  40.353 -127.338  0.020  0.129  6.095  214.43
19950460706180  3             IJK  42.678 -127.305  0.202  0.170 16.269  204.50
19950481612024  4            IJHK  41.994 -127.011  0.161  0.088  9.100  209.65
19950491348025  6          IJHKFG  41.855 -127.181  0.017  0.022  0.878  218.53
19950491350012  5           IJHKG  41.913 -127.146  0.016  0.017  0.873  211.76
19950491401289  6          IJHKFG  41.933 -127.179  0.018  0.022  0.894  217.71
19950491401302  6          IJHKFG  41.937 -127.166  0.009  0.012  0.463  217.90
19950500403321  6          IJHKFG  40.815 -127.103  0.020  0.037  1.220  233.70
19950500814484  3             IJK  41.638 -124.114  0.021  0.172  1.255  212.85
19950501423103  3             IJK  41.724 -124.398  0.077  0.223  5.830  208.53
19950502101080  3             IJK  41.064 -124.186  0.022  0.233  1.393  204.08
19950570023559  6          IJHKFG  40.290 -127.183  0.015  0.022  0.873  214.80
19950580953525  6          IJKHFG  40.388 -125.399  0.016  0.031  1.245  219.30
19950581154417  3             IJK  42.709 -127.272  0.200  0.169 16.084  203.99
19950600748473  6          IJHKFG  41.689 -127.115  0.018  0.023  0.920  211.27
19950760031343  6          IJHKFG  40.268 -125.270  0.025  0.049  1.990  223.58
19950791043222  3             IJK  41.976 -127.064  0.381  0.200 29.419  204.44
19950831925510  3             IJH  41.990 -127.263  0.000  0.000  0.001  204.13
19950911154564  3             IJH  42.057 -126.962  0.075  0.038  3.821  205.63
19950920149370  6          IJHKFG  40.821 -127.559  0.021  0.034  1.222  210.64
19950920203425  6          IJHKFG  40.735 -127.416  0.015  0.022  0.870  215.78
19950920205391  5           IJKFG  41.810 -126.711  0.061  0.110  2.758  209.43
19950920239172  6          IJHKFG  40.816 -127.251  0.028  0.041  1.589  212.08
19951010456600  6          IJHKFG  41.729 -127.287  0.016  0.020  0.811  210.01
19951010526347  5           IJHKF  41.718 -127.295  0.014  0.014  0.709  207.92
19951010548247  6          IJHKFG  41.754 -127.280  0.022  0.028  1.117  211.13
19951010555561  4            IJHK  41.684 -127.257  0.019  0.010  1.065  208.21
19951010603206  6          IJHKFG  41.748 -127.271  0.020  0.026  1.035  211.27
19951010621141  5           IJKHF  42.319 -126.960  0.021  0.021  1.049  208.72
19951010702405  5           IJHKF  41.675 -127.258  0.009  0.010  0.472  207.49
19951021058457  4            IJHK  41.679 -127.115  0.016  0.009  0.952  205.90
19951022152167  4            IJKH  42.412 -126.779  0.018  0.010  0.969  207.04
19951030444316  4            IJKG  42.250 -124.683  0.001  0.007  0.141  206.65
19951032331476  5           IKHFG  40.206 -124.461  0.014  0.034  1.435  206.48
19951051024134  6          IJHKFG  40.286 -127.229  0.008  0.012  0.457  216.80
19951080846454  5           IJHFG  40.724 -127.461  0.011  0.016  0.593  207.70
19951082127430  5           IJHKF  41.776 -127.246  0.018  0.019  0.930  210.92
19951082137308  6          IJHKFG  41.779 -127.219  0.017  0.022  0.862  209.27
19951090424252  4            IJFG  40.728 -127.566  0.071  0.124  2.228  203.50
19951090532258  6          IJHKFG  40.733 -127.623  0.027  0.039  1.510  210.41
19951092042172  6          IJHKFG  40.727 -127.619  0.008  0.011  0.441  211.51
19951211643250  5           JHKFG  40.286 -127.269  0.019  0.037  1.438  218.37
19951230122504  5           JHKFG  41.510 -127.514  0.008  0.014  0.536  210.47
19951291305207  3             JHG  41.275 -127.342  0.018  0.027  1.196  205.98
19951301120463  4            JHKG  41.278 -127.335  0.007  0.011  0.491  208.51
19951301120467  5           JHKFG  41.287 -127.340  0.018  0.033  1.270  208.91
19951312311193  5           JHKFG  41.645 -127.284  0.017  0.032  1.172  206.03
19951352157514  4            JHFG  40.308 -125.435  0.003  0.006  0.244  220.91
19951360105250  3             JHK  39.774 -127.090  0.182  0.110 12.942  209.99
19951381314177  3             JHK  40.910 -127.405  0.131  0.087  8.929  219.06
19951390657485  5           JHKFG  41.598 -127.402  0.016  0.030  1.112  207.08
19951391433054  4            JHKF  41.743 -127.425  0.043  0.065  2.882  205.86
19951610744503  3             JKQ  42.324 -127.319  0.143  0.065  9.935  215.58
19951611159105  5           JHKGU  41.877 -127.136  0.004  0.006  0.249  215.20
19951692236446  3             JKP  41.437 -126.691  0.189  0.096 13.662  209.29
19951700009425  4            JKPQ  40.517 -127.182  0.062  0.032  4.402  210.03
19951720913542  3             JKU  40.804 -127.402  0.164  0.086 11.453  204.30
19951720956186  3             JKG  41.450 -127.168  0.031  0.099  1.652  205.88
19951721229300  3             JKU  41.206 -127.090  0.162  0.088 11.475  208.25
19951721617040  3             JKP  40.089 -127.264  0.202  0.099 14.388  209.25
19951721838389  3             JKU  41.730 -127.080  0.151  0.081 10.593  208.31
