 138.867    37.184 2007      7      17    0.7  11.81       3      41
 138.617    37.504 2007      7      17    2.2  22.81       3      55
 138.629    37.517 2007      7      17    2.7  17.10       4       4
 138.615    37.423 2007      7      17    1.8  23.66       4       7
 138.546    37.523 2007      7      17    2.5  17.28       4       7
 138.440    37.398 2007      7      17    2.6  18.76       4      13
 138.549    37.529 2007      7      17    2.4  15.95       4      45
 138.440    37.402 2007      7      17    2.5  17.50       4      52
 138.622    37.375 2007      7      17    1.6  27.95       4      54
 138.429    36.990 2007      7      17    0.9   9.14       5       8
 138.617    37.504 2007      7      17    3.2  15.96       5      20
 138.570    37.498 2007      7      17    2.9  17.51       5      27
 138.567    37.456 2007      7      17    2.5  19.86       5      28
 138.582    37.500 2007      7      17    2.4  19.89       5      32
 138.534    37.441 2007      7      17    2.0  18.51       5      32
 138.565    37.476 2007      7      17    2.1  17.70       5      40
 138.552    37.507 2007      7      17    2.8  18.05       5      48
 138.665    37.543 2007      7      17    2.3  19.61       5      55
 138.570    37.518 2007      7      17    2.2  22.30       6       0
 138.659    37.534 2007      7      17    3.1  19.82       6      19
 138.963    37.310 2007      7      17    0.4  10.21       6      40
 138.570    37.514 2007      7      17    2.1  17.12       6      42
 138.491    37.476 2007      7      17    2.1  20.93       6      58
 138.467    37.418 2007      7      17    2.0  17.91       7       8
 138.555    37.367 2007      7      17    1.1  17.09       7      10
 138.540    37.499 2007      7      17    1.9  18.06       7      11
 138.565    37.484 2007      7      17    1.7  19.89       7      16
 138.477    37.474 2007      7      17    1.9  18.99       7      17
 138.537    37.495 2007      7      17    2.0  19.20       7      18
 138.759    37.535 2007      7      17    1.8  24.74       7      56
 138.438    37.456 2007      7      17    2.2  13.09       8      19
 138.462    37.427 2007      7      17    2.2  17.45       8      20
 138.609    37.571 2007      7      17    2.2  17.73       8      21
 138.515    37.513 2007      7      17    2.3  25.79       8      30
 138.691    37.512 2007      7      17    2.1  26.64       8      38
 138.550    37.522 2007      7      17    3.5  19.32       8      39
 138.598    37.543 2007      7      17    2.5  15.76       8      48
 138.589    37.539 2007      7      17    2.4  16.70       9      10
 139.790    37.501 2007      7      17    0.7   8.96       9      26
 138.550    37.516 2007      7      17    2.5  18.57       9      27
 139.789    37.496 2007      7      17    0.5   9.33       9      28
 138.583    37.500 2007      7      17    1.5  18.96       9      31
 139.786    37.504 2007      7      17    1.9   8.04       9      35
 138.599    37.514 2007      7      17    1.6  18.75       9      35
 138.548    37.496 2007      7      17    1.8  18.79       9      48
 138.518    37.433 2007      7      17    1.9  19.21       9      50
 138.596    37.494 2007      7      17    2.4  18.01       9      52
 138.611    37.496 2007      7      17    1.9  20.71       9      55
 139.783    37.503 2007      7      17   -0.1   8.07       9      56
 138.660    37.483 2007      7      17    1.3   8.00       9      57
 138.617    37.479 2007      7      17    1.4  28.70      10      20
 138.550    37.424 2007      7      17    1.7  19.94      10      20
 138.581    37.490 2007      7      17    1.7  19.33      10      23
 138.576    37.575 2007      7      17    1.0  15.12      10      25
 138.518    37.491 2007      7      17    3.5  18.20      10      26
 138.541    37.422 2007      7      17    2.7  18.65      10      36
 138.475    37.387 2007      7      17    1.7  17.11      10      44
 138.527    37.422 2007      7      17    1.7  19.46      10      48
 138.623    37.578 2007      7      17    1.1  20.28      10      50
 138.553    37.490 2007      7      17    1.8  18.68      10      54
 138.548    37.453 2007      7      17    1.8  21.86      10      54
 139.931    37.880 2007      7      17    1.1   9.78      10      58
 138.611    37.551 2007      7      17    1.7  16.52      11      22
 138.476    37.362 2007      7      17    1.7  17.87      11      27
 138.547    37.428 2007      7      17    1.5  19.55      11      39
 138.756    37.520 2007      7      17    1.5  24.42      11      53
 138.735    37.493 2007      7      17    0.9  25.24      11      53
 138.586    37.515 2007      7      17    3.1  17.17      11      56
 138.584    37.492 2007      7      17    1.4  19.42      12       7
 138.474    37.464 2007      7      17    2.3  20.31      12       9
 139.482    36.625 2007      7      17    0.7   7.69      12      27
 138.565    37.465 2007      7      17    1.6  19.08      12      32
 138.498    37.388 2007      7      17    1.2  16.51      12      43
 138.730    37.367 2007      7      17    1.8  25.01      12      45
 138.497    37.374 2007      7      17    1.5  18.00      13      13
 138.621    37.460 2007      7      17    1.7  24.47      13      17
 138.579    37.459 2007      7      17    2.8  21.91      13      39
 138.596    37.525 2007      7      17    2.7  17.56      13      42
 137.851    36.834 2007      7      17    1.1   1.32      13      45
 138.599    37.525 2007      7      17    1.6  16.77      13      47
 138.640    37.545 2007      7      17    2.9  18.62      14      10
 138.643    37.539 2007      7      17    1.9  20.03      14      12
 138.560    37.475 2007      7      17    1.7  18.79      14      17
 138.522    37.453 2007      7      17    2.5  20.18      14      20
 138.522    37.398 2007      7      17    1.9  14.75      14      23
 138.555    37.545 2007      7      17    2.3  17.47      14      27
 138.606    37.479 2007      7      17    2.0  28.55      14      29
 138.542    37.489 2007      7      17    1.8  19.46      14      38
 138.610    37.486 2007      7      17    1.5  27.54      14      44
 138.621    37.565 2007      7      17    1.5  18.38      14      45
 138.615    37.492 2007      7      17    1.9  26.94      14      48
 138.639    37.537 2007      7      17    1.7  19.91      14      55
 138.553    37.442 2007      7      17    1.4  21.83      15       7
 138.594    37.420 2007      7      17    1.3  26.52      15       8
 138.498    37.469 2007      7      17    1.3  20.42      15      20
 138.529    37.523 2007      7      17    1.9  20.78      15      30
 138.640    37.505 2007      7      17    1.3  22.35      15      51
 138.617    37.554 2007      7      17    2.3  17.93      16       1
 138.559    37.531 2007      7      17    1.9  17.55      16       5
 138.595    37.559 2007      7      17    1.8  19.03      16      16
 138.558    37.513 2007      7      17    1.0  18.75      16      21
 138.602    37.507 2007      7      17    1.9  17.54      16      23
 138.607    37.555 2007      7      17    1.3  18.52      16      33
 139.788    37.503 2007      7      17    1.3   8.07      16      40
 138.645    37.394 2007      7      17    2.0  19.22      16      43
 139.720    37.934 2007      7      17    0.3   0.00      16      46
 138.493    37.472 2007      7      17    3.0  17.79      16      47
 138.597    37.599 2007      7      17    2.5  15.09      16      49
 138.536    37.516 2007      7      17    1.6  18.86      17       0
 139.431    36.634 2007      7      17    2.4   6.90      17      11
