 PDE   1989   01 06 211210.01  47.06  153.60  33 5.00 mb GS   .. . .......      
 PDE   1989   01 07 040837.04  48.11  152.36  33 4.60 mb GS   .. . .......      
 PDE   1989   01 07 041004.99  48.76  154.89  33 4.60 mb GS   .. . .......      
 PDE   1989   01 08 001824.43  47.06  153.72  33 4.70 mb GS   .. . .......      
 PDE   1989   01 09 134236.43  46.99  153.48  13 6.40 Ms GS   ..FM .......      
 PDE   1989   01 09 135513.31  46.76  153.80  40 5.30 mb GS   .. . .......      
 PDE   1989   01 09 141727     46.85  153.81  33 4.90 mb GS   .. . .......      
 PDE   1989   01 09 150143.88  47.20  153.14  33 5.00 mb GS   .. . .......      
 PDE   1989   01 09 150545.89  47.92  152.02  33 4.90 mb GS   .. . .......      
 PDE   1989   01 09 151456.50  46.79  153.78  34 5.10 mb GS   .. . .......      
 PDE   1989   01 09 152433.66  46.64  153.75  37 5.10 mb GS   .. . .......      
 PDE   1989   01 10 195424.09  47.01  153.68  33 4.70 mb GS   .. . .......      
 PDE   1989   01 11 012836.80  46.83  153.58  33 4.80 mb GS   .. . .......      
 PDE   1989   01 11 133007.53  46.49  153.81  33 5.40 mb GS   .. M .......      
 PDE   1989   01 11 203754.76  49.67  155.89  67 4.70 mb GS   .. . .......      
 PDE   1989   01 11 233845.96  46.25  153.84  33 4.70 mb GS   .. . .......      
 PDE   1989   01 12 025535.91  46.47  153.63  33 5.60 mb GS   .. M .......      
 PDE   1989   01 12 030013.06  46.28  153.70  33 4.70 mb GS   .. . .......      
 PDE   1989   01 12 031109.37  46.44  153.70  33 5.30 Ms GS   .. . .......      
 PDE   1989   01 12 112542.94  46.26  153.94  33 4.80 mb GS   .. . .......      
 PDE   1989   01 12 114527.52  46.94  153.73  33 4.60 mb GS   .. . .......      
 PDE   1989   01 12 194741     46.79  153.90  33 6.00 Ms GS   .. M .......      
 PDE   1989   01 12 203609.47  46.55  154.33  33 4.70 mb GS   .. . .......      
 PDE   1989   01 13 114356.01  47.62  153.13  33 4.80 mb GS   .. . .......      
 PDE   1989   01 13 135813.98  46.49  154.24  33 5.00 mb GS   .. . .......      
 PDE   1989   01 13 153155.76  46.61  153.55  33 5.00 mb GS   .. . .......      
 PDE   1989   01 13 180156.59  46.48  153.67  33 5.70 mb GS   .. M .......      
 PDE   1989   01 13 192126.20  46.41  153.50  33 5.00 mb GS   .. . .......      
 PDE   1989   01 14 041327.15  46.44  153.86  33 5.00 mb GS   .. . .......      
 PDE   1989   01 14 042112.09  46.41  153.87  38 5.30 mb GS   .. M .......      
 PDE   1989   01 14 055202.02  46.44  153.83  33 4.80 mb GS   .. . .......      
 PDE   1989   01 14 075505.71  46.44  153.40  33 4.80 mb GS   .. . .......      
 PDE   1989   01 15 191650.90  46.97  153.60  33 4.90 mb GS   .. . .......      
 PDE   1989   01 16 053225.21  47.29  153.54  33 4.90 mb GS   .. . .......      
 PDE   1989   01 17 150959.48  46.48  153.96  33 4.60 mb GS   .. . .......      
 PDE   1989   01 21 143017.28  46.32  153.85  39 4.80 mb GS   .. . .......      
 PDE   1989   01 24 043716.93  49.87  153.74  33 4.70 mb GS   .. . .......      
 PDE   1989   01 25 013306.73  47.46  152.34  33 4.80 mb GS   .. . .......      
 PDE   1989   01 26 082701.58  46.35  153.85  33 4.80 mb GS   .. . .......      
 PDE   1989   01 26 135501.63  47.52  154.33  28 5.60 mb GS   .. M .......      
 PDE   1989   01 30 035102.47  47.54  154.40  33 4.40 mb GS   .. . .......      
 PDE   1989   01 30 074830.48  48.05  153.69  33 4.90 mb GS   .. . .......      
 PDE   1989   01 30 162040.11  46.70  153.48  33 4.70 mb GS   .. . .......      
 PDE   1989   02 05 051847.88  49.43  155.80  33 4.90 mb GS   .. . .......      
 PDE   1989   02 07 195116.31  45.90  154.49  33 4.80 mb GS   .. . .......      
 PDE   1989   02 16 215037.89  45.31  151.80  95 5.60 mb GS   3F M .......      
 PDE   1989   02 21 193526.67  48.12  153.30 115 4.90 mb GS   .. . .......      
 PDE   1989   02 23 191644.52  46.49  153.68  33 4.90 mb GS   .. . .......      
 PDE   1989   02 24 011912.52  47.18  152.69  33 4.80 mb GS   .. . .......      
 PDE   1989   02 25 014627.98  48.76  154.92  33 4.80 mb GS   .. . .......      
 PDE   1989   02 25 020600.78  47.69  154.16  33 4.80 mb GS   .. . .......      
 PDE   1989   03 04 195758.55  47.29  151.00  33 4.50 mb GS   .. . .......      
 PDE   1989   03 15 085650.56  48.53  156.20  33 4.70 mb GS   .. . .......      
 PDE   1989   03 17 231010.53  47.51  152.40  33 4.30 mb GS   .. . .......      
 PDE   1989   03 18 113758.45  45.90  151.59  33 4.70 mb GS   .. . .......      
 PDE   1989   03 18 224639.71  50.64  156.62  33 4.70 mb GS   .. . .......      
 PDE   1989   04 05 013019.94  46.89  154.05  34 5.20 mb GS   .. . .......      
 PDE   1989   04 05 223635.96  45.88  150.57  33 4.50 mb GS   .. . .......      
 PDE   1989   04 08 144435.88  47.35  153.24  55 4.90 mb GS   .. . .......      
 PDE   1989   04 09 220103.30  48.22  152.85  33 4.80 mb GS   .. . .......      
 PDE   1989   04 11 035636.91  49.49  159.18  16 6.60 Ms GS   5FFM .......      
 PDE   1989   04 14 063913.84  49.37  155.97  33 4.60 mb GS   .. . .......      
 PDE   1989   04 20 001037.67  46.86  152.90  33 4.80 mb GS   .. . .......      
 PDE   1989   04 20 024545.59  44.19  150.01  33 4.20 mb GS   .. . .......      
 PDE   1989   04 23 152234.17  44.96  150.24  89 4.90 mb GS   .. M .......      
 PDE   1989   04 27 211421.67  47.87  152.32 100 4.90 mb GS   .. . .......      
 PDE   1989   05 02 195239.47  50.31  159.05  39 4.60 mb GS   .. . .......      
 PDE   1989   05 03 142033.36  45.55  151.03  33 5.00 mb GS   .. . .......      
 PDE   1989   05 04 045251.83  50.04  157.00  40 4.60 mb GS   .. . .......      
 PDE   1989   05 15 212351.46  45.47  151.69  33 5.30 mb GS   .. M .......      
 PDE   1989   05 16 152519.84  45.28  151.81  33 4.90 mb GS   .. . .......      
 PDE   1989   05 16 160100.45  45.39  151.77  33 5.50 mb GS   .. M .......      
 PDE   1989   05 17 181843.14  46.74  154.19  33 5.00 mb GS   .. . .......      
 PDE   1989   06 24 191355.04  47.51  155.34  33 4.60 mb GS   .. . .......      
 PDE   1989   06 25 091046.18  46.36  153.39  33 4.90 mb GS   .. . .......      
 PDE   1989   06 28 001458.64  45.99  150.63  33 4.80 mb GS   .. . .......      
 PDE   1989   06 28 030028.92  45.10  151.29  44 5.60 mb GS   .. M .......      
 PDE   1989   07 03 151239.53  45.60  151.00  49 4.90 mb GS   .. . .......      
 PDE   1989   07 05 225549.48  48.81  154.76  62 4.80 mb GS   .. . .......      
 PDE   1989   07 10 235915.09  46.05  151.32  75 5.50 mb GS   .. M .......      
 PDE   1989   07 24 011930.64  45.22  151.51  10              .. . .......      
 PDE   1989   07 25 232615.85  46.90  153.99  33 4.90 mb GS   .. . .......      
 PDE   1989   07 29 173002.35  48.76  153.68 114 4.40 mb GS   .. . .......      
 PDE   1989   08 11 015642.95  46.15  152.62  33 4.30 mb GS   .. . .......      
 PDE   1989   08 11 042123.47  45.83  150.69  84 5.20 mb GS   .. . .......      
 PDE   1989   08 11 115112.44  51.95  156.23  33 4.60 mb GS   .. . .......      
 PDE   1989   08 13 083412.71  46.03  153.06  35 5.10 mb GS   .. . .......      
 PDE   1989   08 14 025102.16  46.23  153.30  33 5.00 mb GS   .. . .......      
 PDE   1989   08 17 035102.16  46.66  150.96  33 4.50 mb GS   .. . .......      
 PDE   1989   08 18 174321.56  48.10  154.62  33 4.60 mb GS   .. . .......      
 PDE   1989   08 26 095145.51  45.31  151.13  33 4.00 mb GS   .. . .......      
 PDE   1989   08 30 060506.82  51.35  157.96  51 5.00 mb GS   .. . .......      
 PDE   1989   09 03 191807.44  49.52  156.44  81 4.90 mb GS   4F . .......      
 PDE   1989   09 04 085057.49  46.70  150.68 165 4.20 mb GS   .. . .......      
 PDE   1989   09 10 051042.26  45.64  150.53 217 4.10 mb GS   .. . .......      
 PDE   1989   09 12 030204.77  46.29  152.81  33 4.50 mb GS   .. . .......      
 PDE   1989   09 15 062324.49  51.46  150.77 534 4.40 mb GS   .. . .......      
 PDE   1989   09 30 210403.58  44.86  150.74  33 4.10 mb GS   .. . .......      
 PDE   1989   10 02 221016.22  47.07  156.30  33 5.00 mb GS   .. . .......      
 PDE   1989   10 04 121738.97  46.84  153.96  37 5.50 mb GS   .. M .......      
 PDE   1989   10 10 171937     44.40  152.99  33 4.40 mb GS   .. . .......      
 PDE   1989   10 13 130556.09  46.73  153.48 213 4.40 mb GS   .. . .......      
 PDE   1989   10 15 014620.22  45.72  150.74 105 4.80 mb GS   .. . .......      
 PDE   1989   10 23 133214.24  49.96  150.52 378 5.00 mb GS   .. . .......      
 PDE   1989   11 04 145347.84  46.09  150.87 100 4.50 mb GS   .. . .......      
 PDE   1989   11 09 013657.79  46.40  150.15 190 5.00 mb GS   .. . .......      
 PDE   1989   11 10 120646.91  48.96  156.15  33 4.70 mb GS   .. . .......      
 PDE   1989   11 10 225320.01  48.99  156.26  28 5.30 mb GS   .. . .......      
 PDE   1989   11 10 225751.99  48.99  156.26  20 5.40 mb GS   .. . .......      
 PDE   1989   11 10 231509.62  48.98  156.32  22 4.80 mb GS   .. . .......      
 PDE   1989   11 10 232140.66  46.09  151.70  56 5.60 mb GS   .. M .......      
 PDE   1989   11 12 222006.66  48.96  156.46  33 4.60 mb GS   .. . .......      
 PDE   1989   12 21 164913.15  45.36  150.11  43 5.90 mb GS   4FF. .......      
 PDE   1989   12 24 021430.57  49.54  155.68  33 4.70 mb GS   .. . .......      
 PDE   1990   01 08 214002.84  46.41  152.37  55 5.00 mb GS   .. . .......      
 PDE   1990   01 14 033312.99  45.35  150.93  33 5.50 mb GS   .. . .......      
 PDE   1990   01 14 033804.65  45.35  150.91  48 5.70 mb GS   .. . .......      
 PDE   1990   01 14 035246.78  45.31  151.02  33 5.00 mb GS   .. . .......      
 PDE   1990   01 14 040449.26  45.36  150.92  33 4.20 mb GS   .. . .......      
 PDE   1990   01 14 042824     45.63  150.45  33 4.50 mb GS   .. . .......      
 PDE   1990   01 14 045700.53  45.24  151.08  33 4.60 mb GS   .. . .......      
 PDE   1990   01 14 072011.34  45.31  151.03  33 4.90 mb GS   .. . .......      
 PDE   1990   01 14 103218.91  45.28  151.05  33 4.80 mb GS   .. . .......      
 PDE   1990   01 14 124600.72  45.39  150.91  33 4.90 mb GS   .. . .......      
 PDE   1990   01 15 111105.22  47.27  153.54  51 4.90 mb GS   .. . .......      
 PDE   1990   01 19 033208.73  46.19  151.97  33 5.00 mb GS   .. . .......      
 PDE   1990   01 24 100613.37  49.06  155.55  44 5.30 mb GS   .. . .......      
 PDE   1990   02 04 020420.86  50.12  153.34 208 4.50 mb GS   .. . .......      
 PDE   1990   02 04 062258.37  46.48  152.08 123 4.40 mb GS   .. . .......      
 PDE   1990   02 08 043343.25  47.47  152.62  96 4.60 mb GS   .. . .......      
 PDE   1990   02 10 045000.69  50.09  155.92 114 4.80 mb GS   .. . .......      
 PDE   1990   02 20 091522.84  46.92  154.00  34 5.60 mb GS   .. M .......      
 PDE   1990   02 21 045803.49  45.85  151.63  33 4.60 mb GS   .. . .......      
 PDE   1990   03 02 233704.02  45.04  152.53  33 4.70 mb GS   .. . .......      
 PDE   1990   03 03 130403.99  46.16  154.40  33 4.60 mb GS   .. . .......      
 PDE   1990   03 10 101503.90  50.91  157.24  50 5.70 mb GS   .FFM .......      
 PDE   1990   03 10 173906.29  44.53  150.02  33 4.20 mb GS   .. . .......      
 PDE   1990   03 13 150538.81  44.51  150.06  33 4.80 mb GS   .. . .......      
 PDE   1990   03 14 023146.58  49.65  155.95  49 5.00 mb GS   .. . .......      
 PDE   1990   03 18 200346.58  45.86  154.46  33 4.60 mb GS   .. . .......      
 PDE   1990   03 29 043404.29  45.33  150.20  49 5.20 mb GS   .. M .......      
 PDE   1990   04 02 144147.92  49.24  156.32  33 5.10 Ms GS   .. . .......      
 PDE   1990   04 07 034716.56  46.75  150.97  33 4.20 mb GS   .. . .......      
 PDE   1990   04 25 071053.93  48.26  154.36  38 5.50 mb GS   .. M .......      
 PDE   1990   04 26 203633.52  45.75  151.29  33 5.10 mb GS   .. . .......      
 PDE   1990   04 27 205451.92  46.53  150.73 153 4.30 mb GS   .. . .......      
 PDE   1990   04 29 082016.76  47.90  153.99  33 5.00 mb GS   .. . .......      
 PDE   1990   05 02 010124.93  49.27  155.62  94 5.20 mb GS   .. M .......      
 PDE   1990   05 02 203403.18  46.83  154.25  33 4.80 mb GS   .. . .......      
 PDE   1990   05 05 054612.51  51.48  159.34  33 4.80 mb GS   .. . .......      
 PDE   1990   05 05 055151.98  51.62  158.64  33 4.60 mb GS   .. . .......      
 PDE   1990   05 05 055443.42  51.65  159.14  33 4.70 mb GS   .. . .......      
 PDE   1990   05 06 151436.75  46.52  153.85  33 4.50 mb GS   .. . .......      
 PDE   1990   05 09 063518.25  48.18  154.93  33 4.50 mb GS   .. . .......      
 PDE   1990   05 11 050327.29  51.48  159.39  10 5.00 mb GS   .. M .......      
 PDE   1990   05 11 050359.41  51.71  159.22  10 5.30 mb GS   .. . .......      
 PDE   1990   05 11 055124.65  51.58  159.25  10 4.70 mb GS   .. . .......      
 PDE   1990   05 11 063346.80  51.43  159.48  10 4.50 mb GS   .. . .......      
 PDE   1990   05 11 070450.41  51.50  159.28  10 4.80 mb GS   .. . .......      
 PDE   1990   05 14 020625.74  48.52  153.02  33 4.30 mb GS   .. . .......      
 PDE   1990   05 28 133403.13  51.40  157.03  33 4.80 mb GS   .. . .......      
 PDE   1990   05 28 141842.82  48.83  156.24  33 4.50 mb GS   .. . .......      
 PDE   1990   06 09 084729.78  45.77  151.61  47 4.80 mb GS   .. . .......      
 PDE   1990   06 21 033254.68  46.00  152.09  33 4.70 mb GS   .. . .......      
 PDE   1990   06 26 110652.09  48.23  154.36  33 4.50 mb GS   .. . .......      
 PDE   1990   06 30 010739.09  47.21  152.70  33 4.50 mb GS   .. . .......      
 PDE   1990   07 06 050227.90  45.37  150.17  41 5.70 mb GS   3F M .......      
 PDE   1990   07 07 173440.83  48.10  154.50  33 4.50 mb GS   .. . .......      
 PDE   1990   07 18 062435.21  46.10  152.19  33 4.50 mb GS   .. . .......      
 PDE   1990   07 20 133931.06  51.69  158.20  33 4.00 mb GS   .. . .......      
 PDE   1990   07 22 061402.54  46.04  154.61  33 4.60 mb GS   .. . .......      
 PDE   1990   07 26 191452.95  49.20  155.87  33 4.70 mb GS   2F . .......      
 PDE   1990   08 12 022459.86  47.81  150.24  33 3.90 mb GS   .. . .......      
 PDE   1990   08 28 060840.88  47.01  153.80  33 4.70 mb GS   .. . .......      
 PDE   1990   09 09 045252.51  47.12  152.25 115 4.90 mb GS   .. . .......      
 PDE   1990   09 10 035124.06  46.58  155.47  23 5.30 mb GS   .. M .......      
 PDE   1990   09 20 122247.96  48.62  155.68  33 4.90 mb GS   .. . .......      
 PDE   1990   09 29 130825.25  47.36  153.20  33 4.60 mb GS   .. . .......      
 PDE   1990   10 04 221932.94  43.38  150.00  33 4.70 mb GS   .. . .......      
 PDE   1990   10 05 154301.41  47.22  153.01  97 4.90 mb GS   .. . .......      
 PDE   1990   10 10 194304.38  46.05  151.95  33 4.50 mb GS   .. . .......      
 PDE   1990   10 16 041214.53  46.18  152.89  33 4.80 mb GS   .. . .......      
 PDE   1990   10 16 042128.60  45.83  152.61  33 4.50 mb GS   .. . .......      
 PDE   1990   10 16 061313.74  49.04  155.08  82 6.00 mb GS   4FF. .......      
 PDE   1990   10 18 125448.74  49.05  153.80 150 4.50 mb GS   .. . .......      
 PDE   1990   10 25 072824.16  51.84  156.72  33 4.70 mb GS   .. . .......      
 PDE   1990   10 28 065301.29  49.68  155.88  47 5.50 mb GS   3F M .......      
 PDE   1990   10 30 032402.68  44.14  150.03  33              .. . .......      
 PDE   1990   10 31 151511.32  51.98  158.68  33 5.10 mb GS   3F . .......      
 PDE   1990   11 03 204303.20  45.20  150.09  50 4.60 mb GS   .. . .......      
 PDE   1990   11 05 080745.80  46.87  150.43 130 4.50 mb GS   .. . .......      
 PDE   1990   11 14 094517.24  46.05  150.94  33 4.90 mb GS   .. . .......      
 PDE   1990   11 15 214127.75  49.56  156.04  33 4.60 mb GS   .. . .......      
 PDE   1990   11 18 235940.46  48.44  157.04  33 4.50 mb GS   .. . .......      
 PDE   1990   11 20 133734.81  45.31  150.85  41 5.30 mb GS   .. M .......      
 PDE   1990   12 03 181922.65  45.89  154.03  33 4.60 mb GS   .. . .......      
 PDE   1990   12 06 074555.25  47.71  152.44  50 4.20 mb GS   .. . .......      
 PDE   1990   12 09 055314.13  49.52  155.70  33 4.30 mb GS   .. . .......      
 PDE   1990   12 09 164723.25  47.21  150.54 270 4.50 mb GS   .. . .......      
 PDE   1990   12 12 233238.45  47.26  153.40  33 4.80 mb GS   .. . .......      
 PDE   1990   12 26 012434.07  48.31  153.90  87 5.00 mb GS   .. . .......      
 PDE   1991   01 02 083710.94  48.34  154.72  33 4.40 mb GS   .. . .......      
 PDE   1991   01 05 231951.88  48.49  153.65  33 4.50 mb GS   .. . .......      
 PDE   1991   01 10 135719.82  51.54  157.28  70 5.40 mb GS   4F . .......      
 PDE   1991   01 11 140243.98  47.10  152.34  94 5.10 mb GS   .. . .......      
 PDE   1991   01 11 181736.56  44.08  150.38  33 4.50 mb GS   .. . .......      
 PDE   1991   01 18 123807.95  45.84  150.56  85 3.80 mb GS   .. . .......      
 PDE   1991   01 21 210114.57  46.24  152.65  33 5.00 mb GS   .. . .......      
 PDE   1991   02 06 101557.25  44.62  150.13  33 3.80 mb GS   .. . .......      
 PDE   1991   02 10 200612.58  48.10  154.91  33 5.10 mb GS   .. . .......      
 PDE   1991   02 10 202922.45  49.11  154.09  33 4.40 mb GS   .. . .......      
 PDE   1991   02 15 132323.92  50.24  153.12 259 4.80 mb GS   .. . .......      
 PDE   1991   02 16 012340.44  48.27  154.33  38 6.30 mb GS   .FFM .......      
 PDE   1991   02 16 014731.91  48.08  154.53  33 4.30 mb GS   .. . .......      
 PDE   1991   02 16 015940.27  48.12  154.46  33 4.60 mb GS   .. . .......      
 PDE   1991   02 20 203750.94  48.60  153.27 153 5.20 mb GS   .. . .......      
 PDE   1991   02 21 185153.84  49.12  150.89 318 4.60 mb GS   .. . .......      
 PDE   1991   02 23 093140.38  45.22  150.45  38 5.40 mb GS   .. . .......      
 PDE   1991   02 23 145541.71  46.86  152.41  33 4.90 mb GS   .. . .......      
 PDE   1991   03 02 025859.90  49.20  151.34 304 4.70 mb GS   .. . .......      
 PDE   1991   03 03 140427.24  48.51  153.32 126 4.40 mb GS   .. . .......      
 PDE   1991   03 07 065914.27  45.74  151.35  38 5.40 mb GS   .. . .......      
 PDE   1991   03 11 090934.44  49.02  155.68  33 4.90 mb GS   .. . .......      
 PDE   1991   03 11 175121.20  47.37  153.82  33 4.50 mb GS   .. . .......      
 PDE   1991   03 12 073419.01  46.01  153.07  33 4.60 mb GS   .. . .......      
 PDE   1991   03 19 230404.17  51.00  156.19 130 4.40 mb GS   .. . .......      
 PDE   1991   03 23 035057.96  48.31  154.59  33 4.60 mb GS   .. . .......      
 PDE   1991   03 23 203849.87  48.26  154.85  40 5.40 mb GS   .. M .......      
 PDE   1991   03 27 153410.35  48.23  152.89 117 4.80 mb GS   .. . .......      
 PDE   1991   03 28 212123.41  46.94  152.17  33 5.00 mb GS   .. . .......      
 PDE   1991   04 13 013744.91  47.84  153.07 117 4.80 mb GS   .. . .......      
 PDE   1991   04 21 050143.69  45.97  150.81  33 4.50 mb GS   .. . .......      
 PDE   1991   04 24 214440.10  47.12  154.68  33 4.70 mb GS   .. . .......      
 PDE   1991   04 28 235430.97  50.01  156.12  66 4.80 mb GS   .. . .......      
 PDE   1991   04 29 153626.81  44.43  152.32  33 4.80 mb GS   .. . .......      
 PDE   1991   05 01 002004.74  45.13  153.00  13 5.00 mb GS   .. . .......      
 PDE   1991   05 02 172904.70  48.49  154.66  33 4.40 mb GS   .. . .......      
 PDE   1991   05 02 194234.73  46.48  150.04  23 5.00 mb GS   .. . .......      
 PDE   1991   05 03 192104.11  46.26  150.29  33 4.50 mb GS   .. . .......      
 PDE   1991   05 04 124056.51  51.89  158.88  65 4.90 mb GS   .. . .......      
 PDE   1991   05 04 142334.73  44.73  150.27  33 4.80 mb GS   .. . .......      
 PDE   1991   05 22 210652.58  47.33  154.28  33 5.20 mb GS   .. . .......      
 PDE   1991   05 26 103945.55  47.83  153.39 108 4.30 mb GS   .. . .......      
 PDE   1991   05 31 003351.85  45.31  151.23  33 4.10 mb GS   .. . .......      
 PDE   1991   05 31 012830.78  46.12  153.21  33 5.00 mb GS   .. . .......      
 PDE   1991   06 03 013246.52  46.31  153.24  17 5.10 mb GS   .. . .......      
 PDE   1991   06 03 083653.25  48.88  151.65  33 4.40 mb GS   .. . .......      
 PDE   1991   06 05 023500.69  46.04  153.16  33 4.50 mb GS   .. . .......      
 PDE   1991   06 05 093546.59  51.04  157.05  77 4.50 mb GS   .. . .......      
 PDE   1991   06 06 232816.06  46.70  152.59  32 5.20 mb GS   .. . .......      
 PDE   1991   06 08 015830.01  45.68  150.93  43 5.50 mb GS   .. M .......      
 PDE   1991   06 12 180619.93  47.22  154.04  33 5.10 mb GS   .. . .......      
 PDE   1991   06 14 115939.63  47.95  152.84  98 4.60 mb GS   .. . .......      
 PDE   1991   06 19 024730.36  47.69  152.71 110 4.50 mb GS   .. . .......      
 PDE   1991   06 25 064645.63  45.96  151.45  33 4.20 mb GS   .. . .......      
 PDE   1991   06 29 100058.67  49.81  155.09  33 4.50 mb GS   .. . .......      
 PDE   1991   06 30 055511.71  47.93  150.14  33 4.20 mb GS   .. . .......      
 PDE   1991   07 04 092520.91  47.72  154.43  33 4.70 mb GS   .. . .......      
 PDE   1991   07 05 164658.14  47.52  154.21  25 5.20 mb GS   .. M .......      
 PDE   1991   07 08 160816.02  51.92  152.54 411 4.50 mb GS   .. . .......      
 PDE   1991   07 13 121513.32  48.74  154.93  40 5.80 Ms GS   .. M .......      
 PDE   1991   07 13 233129.15  48.63  155.01  33 4.10 mb GS   .. . .......      
 PDE   1991   07 15 122211.90  45.17  150.79  24 5.60 mb GS   .. . .......      
 PDE   1991   07 18 210706.28  45.19  151.06  33 4.50 mb GS   .. . .......      
 PDE   1991   07 21 032856.11  49.09  154.95  71 4.50 mb GS   .. . .......      
 PDE   1991   07 29 013848.48  49.60  156.10  88 4.90 mb GS   .. . .......      
 PDE   1991   08 04 212033.06  46.33  151.12  70 4.90 mb GS   .. . .......      
 PDE   1991   08 05 020059.61  47.47  152.20 140 4.60 mb GS   .. . .......      
 PDE   1991   08 08 164921.90  50.61  154.69 197 4.30 mb GS   .. . .......      
 PDE   1991   08 13 180942.40  49.20  155.55  37 4.60 mb GS   .. . .......      
 PDE   1991   08 15 214645.01  44.91  151.88  33 5.00 mb GS   .. . .......      
 PDE   1991   08 16 030151.10  48.17  154.57  33 4.70 mb GS   .. . .......      
 PDE   1991   08 20 051940.45  48.85  154.22  33 4.70 mb GS   .. . .......      
 PDE   1991   08 20 180110.81  46.75  152.81  33 4.80 mb GS   .. . .......      
 PDE   1991   08 25 090211.18  47.13  153.72  33 4.60 mb GS   .. . .......      
 PDE   1991   08 28 202121.54  46.46  155.21  33 4.10 mb GS   .. . .......      
 PDE   1991   08 31 204625.23  46.33  152.13 150 4.20 mb GS   .. . .......      
 PDE   1991   09 19 014148.04  48.82  154.87  35 5.60 mb GS   .. M .......      
 PDE   1991   09 22 063237.37  49.64  156.55  30 5.50 mb GS   .. M .......      
 PDE   1991   09 23 065830.01  45.54  150.73  55 5.10 mb GS   .. . .......      
 PDE   1991   09 27 060246.30  46.77  152.44  33 4.90 mb GS   .. . .......      
 PDE   1991   09 29 044344.55  47.24  153.26  64 4.70 mb GS   .. . .......      
 PDE   1991   09 29 075050.60  47.68  152.68 118 4.10 mb GS   .. . .......      
 PDE   1991   10 08 141258.63  51.55  158.44  35 4.60 mb GS   .. . .......      
 PDE   1991   10 16 173930.04  48.41  155.28  28 5.00 mb GS   .. . .......      
 PDE   1991   10 16 233216.73  48.84  154.97  33 4.80 mb GS   .. . .......      
 PDE   1991   10 25 132539.14  48.79  154.86  33 4.70 mb GS   .. . .......      
 PDE   1991   11 01 165256.45  46.55  152.78  43 6.00 Ms GS   .. . .......      
 PDE   1991   11 10 050259.23  50.07  153.77  33 4.40 mb GS   .. . .......      
 PDE   1991   11 13 202148.27  49.08  150.68 291 4.40 mb GS   .. . .......      
 PDE   1991   11 26 125450.83  45.25  150.08  42 4.90 mb GS   .. . .......      
 PDE   1991   11 27 050331.35  48.24  154.81  27 5.90 mb GS   ..FM .......      
 PDE   1991   11 27 222514.91  46.44  152.71  53 5.00 mb GS   .. . .......      
 PDE   1991   11 29 053448.63  46.77  150.20 146 3.60 mb GS   .. . .......      
 PDE   1991   12 03 200645.79  46.85  152.96  50 4.60 mb GS   .. . .......      
 PDE   1991   12 07 115900.91  45.47  151.39  49 5.90 Ms GS   .. M .......      
 PDE   1991   12 07 123108.93  46.18  150.16  33 3.90 mb GS   .. . .......      
 PDE   1991   12 07 123249.62  45.10  151.85  33 4.40 mb GS   .. . .......      
 PDE   1991   12 07 130409.96  45.48  151.40  33 4.00 mb GS   .. . .......      
 PDE   1991   12 07 133716.23  45.40  151.55  33 4.90 mb GS   .. . .......      
 PDE   1991   12 07 160317.11  45.37  151.54  24 5.00 mb GS   .. M .......      
 PDE   1991   12 07 163454.92  45.42  151.55  44 5.60 mb GS   .. M .......      
 PDE   1991   12 07 165603.89  45.36  151.51  33 4.70 mb GS   .. . .......      
 PDE   1991   12 07 172830.81  45.60  151.41  33 3.80 mb GS   .. . .......      
 PDE   1991   12 07 182355.29  45.56  151.39  33 4.20 mb GS   .. . .......      
 PDE   1991   12 07 193432.26  45.31  151.71  33 4.50 mb GS   .. . .......      
 PDE   1991   12 08 010320.80  45.18  151.63  33 4.60 mb GS   .. . .......      
 PDE   1991   12 08 013255.46  45.92  150.88  33 4.00 mb GS   .. . .......      
 PDE   1991   12 08 045938.27  45.24  151.45  44 4.90 mb GS   .. . .......      
 PDE   1991   12 08 051312.78  45.53  151.48  23 4.80 mb GS   .. . .......      
 PDE   1991   12 08 063411.06  45.35  151.50  41 5.20 mb GS   .. . .......      
 PDE   1991   12 08 140954.57  45.47  151.55  40 5.40 mb GS   .. M .......      
 PDE   1991   12 08 151606.44  45.65  151.27  33 4.10 mb GS   .. . .......      
 PDE   1991   12 08 173036.35  44.30  152.45  33 4.00 mb GS   .. . .......      
 PDE   1991   12 08 173145.24  45.43  151.50  36 4.80 mb GS   .. . .......      
 PDE   1991   12 08 173302.78  45.38  151.47  48 4.80 mb GS   .. . .......      
 PDE   1991   12 08 233431.16  45.46  151.54  15 5.10 mb GS   .. . .......      
 PDE   1991   12 09 033438.87  45.54  151.39  33 4.90 mb GS   .. . .......      
 PDE   1991   12 13 023351.85  45.58  151.56  30 6.60 Ms GS   ..FM .......      
 PDE   1991   12 13 025106.37  45.51  151.76  42 5.20 Ms GS   .. . .......      
 PDE   1991   12 13 032438.16  45.39  151.64  46 5.50 Ms GS   .. . .......      
 PDE   1991   12 13 033502.71  45.41  151.84  33 4.90 mb GS   .. . .......      
 PDE   1991   12 13 034714.09  45.29  151.61  42 5.10 Ms GS   .. . .......      
 PDE   1991   12 13 035137.06  45.79  151.66  33 4.40 mb GS   .. . .......      
 PDE   1991   12 13 040526.57  45.62  151.59  33 4.60 mb GS   .. . .......      
