> break
   -120.72010000000    40.666800000000
   -120.72530000000    40.671500000000
   -120.72770000000    40.676300000000
   -120.73080000000    40.682600000000
   -120.73410000000    40.686900000000
   -120.74280000000    40.685100000000
   -120.74420000000    40.679800000000
   -120.74290000000    40.674200000000
   -120.74140000000    40.668600000000
   -120.73810000000    40.663200000000
   -120.74370000000    40.665500000000
   -120.75020000000    40.668100000000
   -120.75450000000    40.673400000000
   -120.75550000000    40.679400000000
   -120.76080000000    40.682500000000
   -120.76840000000    40.683800000000
   -120.77620000000    40.685100000000
   -120.78410000000    40.685400000000
   -120.78800000000    40.681500000000
   -120.78120000000    40.679500000000
> break
   -122.38640000000    40.920500000000
   -122.38200000000    40.916400000000
   -122.37970000000    40.910500000000
   -122.37540000000    40.905700000000
   -122.37140000000    40.901800000000
   -122.36960000000    40.896700000000
   -122.37220000000    40.892000000000
   -122.37710000000    40.887300000000
   -122.38130000000    40.884000000000
   -122.38810000000    40.882200000000
   -122.38750000000    40.875700000000
   -122.38790000000    40.869200000000
   -122.39400000000    40.865900000000
   -122.39390000000    40.859300000000
   -122.39660000000    40.854800000000
   -122.40020000000    40.850400000000
   -122.40440000000    40.846400000000
   -122.41130000000    40.847700000000
   -122.41800000000    40.849700000000
   -122.42620000000    40.849200000000
   -122.42000000000    40.846700000000
   -122.41470000000    40.844100000000
   -122.42080000000    40.842000000000
   -122.42110000000    40.836100000000
   -122.42790000000    40.833900000000
   -122.42390000000    40.830300000000
   -122.42140000000    40.825600000000
   -122.41450000000    40.827400000000
   -122.40860000000    40.830700000000
   -122.40670000000    40.825600000000
   -122.40420000000    40.820900000000
   -122.40650000000    40.815600000000
   -122.40200000000    40.812000000000
   -122.39530000000    40.809800000000
   -122.39120000000    40.805800000000
   -122.38640000000    40.802700000000
   -122.39380000000    40.803400000000
   -122.39910000000    40.800700000000
   -122.39370000000    40.798400000000
   -122.39010000000    40.794400000000
   -122.38720000000    40.790000000000
   -122.38820000000    40.784600000000
   -122.39420000000    40.787100000000
   -122.39240000000    40.781000000000
   -122.38830000000    40.777700000000
   -122.38620000000    40.772500000000
   -122.38920000000    40.768200000000
   -122.39010000000    40.762400000000
   -122.39360000000    40.758200000000
   -122.39830000000    40.754600000000
   -122.40340000000    40.757400000000
   -122.40490000000    40.763000000000
   -122.40310000000    40.768200000000
   -122.40810000000    40.771000000000
   -122.40910000000    40.776800000000
   -122.41420000000    40.780500000000
   -122.41970000000    40.783400000000
   -122.42350000000    40.787000000000
   -122.42410000000    40.793700000000
   -122.42680000000    40.789500000000
   -122.42550000000    40.783600000000
   -122.42200000000    40.779400000000
   -122.41750000000    40.776200000000
   -122.41390000000    40.771900000000
   -122.41640000000    40.766500000000
   -122.41520000000    40.760500000000
   -122.41420000000    40.754600000000
   -122.42210000000    40.755700000000
   -122.42730000000    40.758200000000
   -122.42500000000    40.753500000000
   -122.41900000000    40.750000000000
   -122.42360000000    40.745500000000
   -122.43140000000    40.744300000000
   -122.43850000000    40.741700000000
   -122.44500000000    40.740200000000
   -122.45030000000    40.737800000000
   -122.45140000000    40.732400000000
   -122.45430000000    40.728300000000
   -122.44840000000    40.730800000000
   -122.44280000000    40.733800000000
   -122.43660000000    40.736300000000
   -122.43270000000    40.732300000000
   -122.42690000000    40.729700000000
   -122.42140000000    40.726100000000
   -122.42570000000    40.723000000000
   -122.41950000000    40.720200000000
   -122.41560000000    40.716200000000
   -122.40860000000    40.714400000000
   -122.40480000000    40.719200000000
   -122.40280000000    40.724900000000
   -122.39660000000    40.727400000000
   -122.39090000000    40.724800000000
   -122.39330000000    40.729900000000
   -122.39780000000    40.733000000000
   -122.40070000000    40.737200000000
   -122.39220000000    40.737100000000
   -122.38660000000    40.734600000000
   -122.38240000000    40.738400000000
   -122.37920000000    40.743100000000
   -122.37850000000    40.749100000000
   -122.37100000000    40.749900000000
   -122.36490000000    40.747700000000
   -122.36040000000    40.744200000000
   -122.35540000000    40.747900000000
   -122.34770000000    40.746900000000
   -122.34220000000    40.744400000000
   -122.33540000000    40.743300000000
   -122.33370000000    40.749100000000
   -122.32580000000    40.748900000000
   -122.32340000000    40.754500000000
   -122.31840000000    40.758700000000
   -122.31390000000    40.755800000000
   -122.30760000000    40.758300000000
   -122.30570000000    40.763300000000
   -122.29850000000    40.762600000000
   -122.29430000000    40.759400000000
   -122.29100000000    40.755400000000
   -122.28830000000    40.759700000000
   -122.27970000000    40.759600000000
   -122.27460000000    40.756800000000
   -122.27190000000    40.751500000000
   -122.26710000000    40.748400000000
   -122.26690000000    40.741400000000
   -122.26290000000    40.744700000000
   -122.26020000000    40.749600000000
   -122.25440000000    40.747400000000
   -122.25320000000    40.752800000000
   -122.24770000000    40.755400000000
   -122.24180000000    40.757700000000
   -122.23660000000    40.754600000000
   -122.23770000000    40.748800000000
   -122.23320000000    40.752200000000
   -122.23110000000    40.756800000000
   -122.23500000000    40.760800000000
   -122.22840000000    40.764000000000
   -122.22240000000    40.761400000000
   -122.21640000000    40.759000000000
   -122.21350000000    40.754300000000
   -122.21600000000    40.748700000000
   -122.22280000000    40.747300000000
   -122.22990000000    40.746200000000
   -122.22510000000    40.743200000000
   -122.22660000000    40.738100000000
   -122.22890000000    40.733600000000
   -122.22200000000    40.731800000000
   -122.21820000000    40.735500000000
   -122.21760000000    40.741500000000
   -122.21150000000    40.739200000000
   -122.20980000000    40.744700000000
   -122.20230000000    40.743900000000
   -122.19400000000    40.743800000000
   -122.19410000000    40.736400000000
   -122.19890000000    40.732700000000
   -122.19260000000    40.735400000000
   -122.18860000000    40.739500000000
   -122.18300000000    40.742500000000
   -122.17880000000    40.745700000000
   -122.17580000000    40.741000000000
   -122.17150000000    40.744400000000
   -122.16490000000    40.741900000000
   -122.16030000000    40.737900000000
   -122.16260000000    40.743500000000
   -122.15330000000    40.745500000000
   -122.14620000000    40.747000000000
   -122.14330000000    40.742200000000
   -122.13980000000    40.737600000000
   -122.14200000000    40.743300000000
   -122.14420000000    40.748400000000
   -122.13850000000    40.751200000000
   -122.13440000000    40.754700000000
   -122.13200000000    40.759200000000
   -122.12500000000    40.757300000000
   -122.12010000000    40.761200000000
   -122.11860000000    40.767000000000
   -122.10970000000    40.768600000000
   -122.10670000000    40.772600000000
   -122.11140000000    40.769800000000
   -122.11960000000    40.768700000000
   -122.12500000000    40.771700000000
   -122.12480000000    40.764300000000
   -122.12860000000    40.760000000000
   -122.13590000000    40.758700000000
   -122.13740000000    40.753600000000
   -122.14250000000    40.756700000000
   -122.14580000000    40.752200000000
   -122.15150000000    40.750000000000
   -122.15680000000    40.747100000000
   -122.16370000000    40.748100000000
   -122.16840000000    40.751900000000
   -122.17300000000    40.749100000000
   -122.17760000000    40.752300000000
   -122.18180000000    40.748500000000
   -122.18860000000    40.746800000000
   -122.19060000000    40.751900000000
   -122.18840000000    40.756700000000
   -122.19370000000    40.753200000000
   -122.20040000000    40.751300000000
   -122.20580000000    40.753900000000
   -122.20890000000    40.759100000000
   -122.20450000000    40.762200000000
   -122.21140000000    40.764100000000
   -122.21670000000    40.767600000000
   -122.21370000000    40.771600000000
   -122.21020000000    40.775300000000
   -122.20450000000    40.772300000000
   -122.19650000000    40.771700000000
   -122.19490000000    40.777500000000
   -122.18980000000    40.780400000000
   -122.18170000000    40.780200000000
   -122.18730000000    40.782500000000
   -122.18460000000    40.787200000000
   -122.17690000000    40.788100000000
   -122.16900000000    40.787900000000
   -122.16560000000    40.791800000000
   -122.16000000000    40.795000000000
   -122.16000000000    40.801700000000
   -122.15480000000    40.804700000000
   -122.15480000000    40.811300000000
   -122.15130000000    40.815700000000
   -122.15000000000    40.820900000000
   -122.15280000000    40.816500000000
   -122.15700000000    40.812500000000
   -122.15630000000    40.806000000000
   -122.16340000000    40.803400000000
   -122.16170000000    40.797100000000
   -122.16720000000    40.794200000000
   -122.17180000000    40.791100000000
   -122.17310000000    40.797800000000
   -122.17850000000    40.795100000000
   -122.18320000000    40.792200000000
   -122.18740000000    40.788200000000
   -122.19350000000    40.786300000000
   -122.20100000000    40.787200000000
   -122.20130000000    40.780700000000
   -122.20470000000    40.777000000000
   -122.20850000000    40.781200000000
   -122.21100000000    40.786900000000
   -122.21430000000    40.782500000000
   -122.22090000000    40.780300000000
   -122.21920000000    40.774900000000
   -122.22370000000    40.778000000000
   -122.22820000000    40.774800000000
   -122.23380000000    40.771700000000
   -122.24080000000    40.769600000000
   -122.24610000000    40.765800000000
   -122.25250000000    40.767400000000
   -122.25500000000    40.772900000000
   -122.26110000000    40.770500000000
   -122.26940000000    40.769300000000
   -122.27690000000    40.767200000000
> break
   -122.27690000000    40.767200000000
   -122.28410000000    40.768100000000
   -122.29150000000    40.768700000000
   -122.30060000000    40.769200000000
   -122.29490000000    40.772400000000
   -122.29260000000    40.777400000000
   -122.28700000000    40.780300000000
   -122.28980000000    40.784800000000
   -122.28910000000    40.790700000000
   -122.28610000000    40.795000000000
   -122.28580000000    40.801200000000
   -122.28810000000    40.806400000000
   -122.28320000000    40.811800000000
   -122.27790000000    40.815900000000
   -122.27230000000    40.818400000000
   -122.26680000000    40.823100000000
   -122.26190000000    40.826000000000
   -122.25890000000    40.832600000000
   -122.25920000000    40.839300000000
   -122.25760000000    40.844800000000
   -122.25570000000    40.850100000000
   -122.25170000000    40.854200000000
   -122.24850000000    40.859000000000
   -122.24010000000    40.858900000000
   -122.23560000000    40.854900000000
   -122.23890000000    40.859800000000
   -122.24140000000    40.864500000000
   -122.23840000000    40.869700000000
   -122.22990000000    40.871200000000
   -122.22190000000    40.869900000000
   -122.22950000000    40.872500000000
   -122.22640000000    40.876800000000
   -122.22610000000    40.883100000000
   -122.23090000000    40.879800000000
   -122.23450000000    40.874900000000
   -122.24210000000    40.872600000000
   -122.24600000000    40.869200000000
   -122.25000000000    40.865000000000
   -122.25810000000    40.865200000000
   -122.26650000000    40.865700000000
   -122.27020000000    40.869500000000
   -122.26670000000    40.864500000000
   -122.26130000000    40.862000000000
   -122.25720000000    40.856600000000
   -122.26100000000    40.851400000000
   -122.26470000000    40.847900000000
   -122.26730000000    40.843600000000
   -122.26950000000    40.838800000000
   -122.27100000000    40.833300000000
   -122.27220000000    40.827300000000
   -122.27910000000    40.824300000000
   -122.28520000000    40.821300000000
   -122.28990000000    40.824000000000
   -122.29420000000    40.820200000000
   -122.28970000000    40.816700000000
   -122.29390000000    40.812800000000
   -122.29710000000    40.809000000000
   -122.30150000000    40.805300000000
   -122.30390000000    40.800400000000
   -122.31210000000    40.800300000000
   -122.30650000000    40.798200000000
   -122.30080000000    40.795300000000
   -122.30610000000    40.790800000000
   -122.31350000000    40.794200000000
   -122.31850000000    40.798000000000
   -122.31560000000    40.793400000000
   -122.31150000000    40.790000000000
   -122.30550000000    40.787800000000
   -122.30750000000    40.782600000000
   -122.30500000000    40.776500000000
   -122.31030000000    40.779500000000
   -122.30780000000    40.773900000000
   -122.31160000000    40.770000000000
   -122.31470000000    40.765700000000
   -122.32060000000    40.767600000000
   -122.32620000000    40.765300000000
   -122.33220000000    40.762800000000
   -122.33900000000    40.765500000000
   -122.33910000000    40.771700000000
   -122.34510000000    40.769800000000
   -122.34560000000    40.763300000000
   -122.35470000000    40.763400000000
   -122.36090000000    40.765000000000
   -122.35890000000    40.769900000000
   -122.35810000000    40.775900000000
   -122.35060000000    40.776700000000
   -122.34650000000    40.782300000000
   -122.35370000000    40.780900000000
   -122.36200000000    40.779900000000
   -122.36780000000    40.782000000000
   -122.37380000000    40.779500000000
   -122.37150000000    40.784900000000
   -122.36880000000    40.789200000000
   -122.37370000000    40.792400000000
   -122.37500000000    40.798400000000
   -122.37470000000    40.804400000000
   -122.36750000000    40.806300000000
   -122.36360000000    40.810300000000
   -122.35940000000    40.814300000000
   -122.35310000000    40.816500000000
   -122.34550000000    40.818000000000
   -122.35070000000    40.821200000000
   -122.34980000000    40.828000000000
   -122.35370000000    40.824000000000
   -122.35620000000    40.818400000000
   -122.36430000000    40.819900000000
   -122.37000000000    40.822700000000
   -122.37170000000    40.816700000000
   -122.37440000000    40.812500000000
   -122.38230000000    40.814300000000
   -122.38900000000    40.816000000000
   -122.38610000000    40.820300000000
   -122.38340000000    40.825600000000
   -122.37960000000    40.829500000000
   -122.38440000000    40.832300000000
   -122.39060000000    40.830600000000
   -122.39550000000    40.828000000000
   -122.39980000000    40.831200000000
   -122.40350000000    40.835700000000
   -122.41130000000    40.834300000000
   -122.41700000000    40.836600000000
   -122.40920000000    40.838400000000
   -122.40460000000    40.842200000000
   -122.39890000000    40.845500000000
   -122.39510000000    40.849300000000
   -122.38780000000    40.850400000000
   -122.38210000000    40.848400000000
   -122.37600000000    40.846400000000
   -122.37100000000    40.842800000000
   -122.36380000000    40.840800000000
   -122.35630000000    40.843000000000
   -122.34900000000    40.845300000000
   -122.35770000000    40.844000000000
   -122.36610000000    40.842700000000
   -122.37070000000    40.846800000000
   -122.37640000000    40.849500000000
   -122.38240000000    40.851900000000
   -122.38670000000    40.856000000000
   -122.39070000000    40.859300000000
   -122.39320000000    40.865100000000
   -122.38580000000    40.864000000000
   -122.38530000000    40.871500000000
   -122.38460000000    40.877800000000
   -122.37880000000    40.881100000000
   -122.37190000000    40.882700000000
   -122.37110000000    40.888300000000
   -122.36850000000    40.894000000000
   -122.36920000000    40.900400000000
   -122.37350000000    40.905700000000
   -122.37660000000    40.909800000000
   -122.37620000000    40.916000000000
   -122.38240000000    40.918100000000
   -122.38780000000    40.920800000000
> break
   -120.48660000000    41.992700000000
   -120.48780000000    41.986300000000
   -120.49490000000    41.984700000000
   -120.50000000000    41.982100000000
   -120.50000000000    41.975000000000
   -120.49620000000    41.968700000000
   -120.49580000000    41.962600000000
   -120.50000000000    41.958200000000
   -120.50110000000    41.951800000000
   -120.50350000000    41.945800000000
   -120.50460000000    41.940400000000
   -120.50380000000    41.934200000000
   -120.50640000000    41.928700000000
   -120.50610000000    41.922000000000
   -120.51020000000    41.918400000000
   -120.51210000000    41.913100000000
   -120.51250000000    41.907000000000
   -120.51140000000    41.901200000000
   -120.51010000000    41.895400000000
   -120.50950000000    41.889200000000
   -120.50710000000    41.884100000000
   -120.50360000000    41.878700000000
   -120.50030000000    41.873900000000
   -120.49750000000    41.868200000000
   -120.49240000000    41.864500000000
   -120.48810000000    41.860700000000
   -120.48300000000    41.856900000000
   -120.47980000000    41.852500000000
   -120.47870000000    41.846900000000
   -120.47900000000    41.840600000000
   -120.47680000000    41.834300000000
   -120.47500000000    41.829100000000
   -120.47440000000    41.823200000000
   -120.47630000000    41.818300000000
   -120.47580000000    41.812200000000
   -120.47080000000    41.808000000000
   -120.46780000000    41.802800000000
   -120.46900000000    41.796500000000
   -120.46500000000    41.791600000000
   -120.46190000000    41.787200000000
   -120.46720000000    41.789700000000
   -120.47530000000    41.788400000000
   -120.48450000000    41.788900000000
   -120.49210000000    41.790400000000
   -120.49770000000    41.788200000000
   -120.49600000000    41.783100000000
   -120.49710000000    41.777600000000
   -120.50330000000    41.774800000000
   -120.50600000000    41.769600000000
   -120.50540000000    41.763100000000
   -120.50290000000    41.757800000000
   -120.49970000000    41.753400000000
   -120.49530000000    41.749100000000
   -120.49080000000    41.745400000000
   -120.49250000000    41.740000000000
   -120.48530000000    41.742500000000
   -120.48390000000    41.747700000000
   -120.47960000000    41.751500000000
   -120.48020000000    41.757800000000
   -120.47640000000    41.761700000000
   -120.46750000000    41.763100000000
   -120.45980000000    41.763900000000
   -120.45240000000    41.766100000000
   -120.44580000000    41.768500000000
   -120.44530000000    41.774500000000
   -120.43910000000    41.771600000000
   -120.43410000000    41.768600000000
   -120.42580000000    41.769900000000
   -120.41810000000    41.771800000000
   -120.41120000000    41.774300000000
   -120.40860000000    41.779000000000
   -120.40370000000    41.781800000000
   -120.39780000000    41.779800000000
   -120.39320000000    41.783300000000
   -120.39230000000    41.789400000000
   -120.38950000000    41.794600000000
   -120.38500000000    41.797900000000
   -120.38140000000    41.802100000000
   -120.37660000000    41.805100000000
   -120.37390000000    41.809700000000
   -120.37000000000    41.813300000000
   -120.36740000000    41.817900000000
   -120.36230000000    41.820500000000
   -120.36390000000    41.826400000000
   -120.36640000000    41.832700000000
   -120.36820000000    41.838500000000
   -120.36860000000    41.844800000000
   -120.36940000000    41.851000000000
   -120.36510000000    41.856400000000
   -120.36080000000    41.860200000000
   -120.36140000000    41.867100000000
   -120.36340000000    41.872600000000
   -120.35700000000    41.874700000000
   -120.35920000000    41.880700000000
   -120.36280000000    41.885000000000
   -120.36580000000    41.889200000000
   -120.36560000000    41.895600000000
   -120.36730000000    41.902400000000
   -120.36610000000    41.908600000000
   -120.36610000000    41.916000000000
   -120.36420000000    41.921500000000
   -120.36060000000    41.925500000000
   -120.35720000000    41.929500000000
   -120.35280000000    41.933900000000
   -120.34600000000    41.939400000000
   -120.33960000000    41.942500000000
   -120.33510000000    41.946000000000
   -120.33330000000    41.951600000000
   -120.33030000000    41.956000000000
   -120.32720000000    41.961100000000
   -120.32340000000    41.966100000000
   -120.32370000000    41.972500000000
   -120.32590000000    41.977600000000
   -120.32870000000    41.982300000000
   -120.32790000000    41.987900000000
> break
   -120.32790000000    41.987900000000
> break
-124.84731292700	40.65596771240
-124.84095764200	40.64612579350
-124.83534240700	40.63916397090
-124.83460998500	40.63656234740
-124.83548736600	40.63340759280
-124.83831787100	40.62681961060
-124.84149169900	40.61844635010
-124.84181976300	40.61405944820
-124.84088134800	40.60803604130
-124.83759307900	40.59982681270
-124.83215332000	40.59121322630
-124.82291412400	40.57809448240
-124.81690979000	40.56523513790
> break
-124.81672668500	40.56414031980
-124.81562805200	40.56085586550
-124.81269836400	40.55168533330
-124.81101226800	40.54018020630
-124.80437469500	40.51087951660
> break
-124.80329132100	40.50923919680
-124.79530334500	40.49282073970
-124.78557586700	40.48367309570
-124.77551269500	40.47863769530
-124.75955963100	40.47567367550
-124.74861908000	40.47323989870
-124.74054718000	40.47079849240
-124.73174285900	40.46630096440
> break
-124.73085022000	40.46589279170
-124.68649292000	40.43957138060
> break
-124.68546295200	40.43901062010
-124.65939331100	40.42319107060
> break
-124.65760040300	40.42209625240
-124.62674713100	40.40297698970
> break
-124.54475402800	40.38474655150
-124.50360870400	40.38506698610
> break
-124.62423706100	40.40106582640
-124.60273742700	40.39287948610
-124.58913421600	40.38879394530
-124.57194519000	40.38525772090
-124.54975891100	40.38446426390
> break
-124.49037170400	40.38507843020
-124.47032928500	40.38152694700
-124.45530700700	40.37852096560
> break
-124.45207977300	40.37742614750
-124.42131805400	40.37140655520
-124.39878082300	40.36757278440
> break
-124.40136718800	40.43076705930
-124.38759613000	40.42346954350
-124.37464141800	40.41574478150
-124.34980011000	40.39860153200
-124.33147430400	40.37825012210
> break
-124.31327819800	40.33395767210
-124.29521179200	40.32487106320
> break
-124.34721374500	40.31325912480
-124.34061431900	40.31679153440
-124.33648681600	40.31985092160
-124.33470153800	40.32247161870
-124.33300781300	40.32473754880
-124.33039093000	40.32824325560
-124.32801055900	40.32938766480
-124.32296752900	40.33023834230
-124.31993103000	40.33169555660
-124.31780242900	40.33140182500
-124.31391906700	40.32927322390
-124.31111908000	40.32773590090
-124.30737304700	40.32664871220
-124.30270385700	40.32585906980
-124.29976654100	40.32474899290
-124.29695129400	40.32271575930
-124.29651641800	40.32015609740
> break
-124.32112121600	40.36888122560
-124.31828308100	40.36912918090
-124.31324005100	40.36845779420
-124.30775451700	40.36884689330
-124.30133056600	40.36782836910
-124.29491424600	40.36716461180
-124.29231262200	40.36629486080
-124.28859710700	40.36441802980
-124.28734588600	40.36337280270
-124.28256988500	40.36424636840
-124.27888488800	40.36469268800
-124.27600097700	40.36386871340
-124.27333831800	40.36236572270
-124.26873016400	40.35991668700
-124.26523590100	40.35655212400
-124.26226043700	40.35501861570
-124.25424957300	40.35261535640
-124.24387359600	40.34392547610
-124.23908233600	40.34105682370
-124.23183441200	40.33826828000
-124.23024749800	40.33715438840
-124.22677612300	40.33688735960
-124.21997070300	40.33595657350
-124.21817779500	40.33470153810
-124.21774292000	40.33248901370
-124.21713256800	40.32774353030
-124.21471405000	40.32425308230
-124.20964813200	40.32181167600
-124.20457458500	40.31901931760
-124.19858551000	40.31588363650
-124.19120788600	40.31204605100
-124.18568420400	40.30960845950
-124.18108367900	40.30752182010
-124.17559814500	40.30791091920
-124.17100524900	40.30688095090
-124.16796112100	40.30195617680
> break
-124.29283142100	40.32350158690
-124.27126312300	40.31113433840
-124.25819397000	40.30507659910
-124.24909210200	40.29974746700
-124.22813415500	40.28558731080
> break
-124.16772460900	40.30160522460
-124.16584014900	40.29755401610
-124.16072082500	40.29087829590
-124.15425872800	40.28686141970
-124.14918518100	40.28353881840
-124.14411163300	40.28074646000
-124.13487243700	40.27537536620
> break
-124.08802032500	40.32633209230
-124.08300018300	40.32026672360
-124.07962799100	40.31444549560
-124.07792663600	40.30987930300
-124.07785034200	40.30428695680
-124.07084655800	40.29747009280
-124.06674957300	40.28656768800
-124.06202697800	40.27795791630
-124.05664062500	40.26884078980
> break
-124.07091522200	40.27776718140
-124.06552124000	40.26801681520
> break
-124.22844696000	40.28599929810
-124.21518707300	40.27819061280
-124.20276641800	40.26953125000
-124.19658660900	40.26252365110
-124.18511962900	40.25169754030
> break
-124.18384552000	40.24989700320
-124.14942932100	40.21876144410
> break
-124.25556945800	40.21745300290
-124.24326324500	40.21765518190
-124.23805999800	40.21787261960
-124.23358154300	40.21881103520
-124.23007965100	40.22032928470
-124.22618103000	40.22448730470
-124.22202301000	40.22432708740
-124.21767425500	40.22356033330
-124.21371460000	40.22355651860
-124.21054840100	40.22461700440
-124.20679473900	40.22430801390
-124.20343780500	40.22111129760
-124.19987487800	40.22034454350
-124.19631195100	40.22048950200
-124.18820953400	40.21773910520
-124.18187713600	40.21924591060
-124.18028259300	40.22182846070
-124.18304443400	40.22441482540
-124.19023132300	40.22672271730
-124.19277191200	40.23117065430
-124.19238281300	40.23569107060
-124.18804168700	40.23701858520
-124.17837524400	40.23630905150
-124.16931915300	40.23387146000
-124.15866088900	40.22593688960
> break
-124.16333007800	40.22767257690
-124.16077423100	40.22443008420
-124.15871429400	40.22288894650
-124.15713501000	40.22008514400
-124.15542602500	40.21503067020
> break
-124.05420684800	40.26441955570
-124.04857635500	40.25643920900
-124.04121398900	40.24784851070
-124.02694702100	40.24005889890
-124.00067901600	40.21817398070
-123.98886871300	40.20490646360
> break
-123.98854064900	40.20490646360
-123.97917175300	40.19752120970
-123.96882629400	40.18718719480
-123.96555328400	40.17913818360
-123.95243072500	40.16281127930
-123.94851684600	40.15109634400
> break
-124.13671112100	40.20854949950
-124.11737060500	40.19274520870
-124.10922241200	40.18541717530
-124.10205841100	40.17691421510
-124.09339141800	40.16861724850
-124.08653259300	40.15473937990
-124.07770538300	40.14385604860
> break
-124.08065795900	40.14855957030
-124.07458496100	40.14607620240
-124.07203674300	40.14395523070
-124.06974792500	40.14163970950
-124.06793975800	40.13854217530
-124.06661224400	40.13622665410
-124.06606292700	40.13278198240
-124.06327819800	40.13019180300
-124.06348419200	40.12477874760
-124.06340789800	40.11902999880
> break
-124.07001495400	40.13302612300
-124.06871795700	40.13031387330
-124.06587982200	40.12469863890
-124.06340789800	40.11902999880
> break
-123.94429779100	40.14414215090
-123.94084167500	40.13790512080
-123.93406677200	40.13080596920
-123.91670990000	40.12111282350
-123.91024017300	40.11780166630
-123.90187835700	40.11387252810
> break
-123.94520568800	40.15618133540
-123.93405151400	40.14215087890
-123.92254638700	40.13321304320
-123.91071319600	40.12605667110
-123.89295959500	40.11404800420
-123.87454986600	40.10254669190
> break
-124.06340789800	40.11902999880
-124.05952453600	40.11009979250
-124.05357360800	40.09787750240
-124.04626464800	40.08753204350
-124.03604888900	40.07613754270
> break
-123.87454986600	40.10254669190
-123.86798095700	40.09718704220
-123.86009216300	40.09003829960
-123.85022735600	40.08263015750
-123.83872985800	40.07344055180
> break
-123.83862304700	40.07341766360
-123.82371521000	40.06580734250
-123.81011200000	40.05987930300
> break
-124.00575256300	40.15341949460
-124.00000762900	40.14813232420
-123.99105072000	40.13973236080
-123.98217773400	40.13360595700
-123.97364044200	40.12518310550
-123.95853424100	40.11114501950
-123.93621063200	40.08818054200
-123.92800140400	40.07873916630
-123.90884399400	40.05937957760
> break
-123.81005859400	40.05979156490
-123.78015136700	40.05216979980
-123.76831817600	40.04552459720
-123.74678039600	40.03094482420
> break
-124.03578949000	40.07575225830
-124.03017425500	40.06956863400
-124.02278137200	40.06262588500
-124.01535034200	40.05295944210
-124.00093841600	40.02896499630
> break
-124.00125122100	40.03046798710
-123.99758911100	40.02335357670
-123.99589538600	40.02049255370
-123.99105072000	40.00845336910
-123.98927307100	40.00300979610
-123.98050689700	39.97217178340
-123.97339630100	39.95615005490
-123.95807647700	39.93639373780
-123.94810485800	39.92661285400
-123.93719482400	39.91278457640
> break
>
> ***** Faults around 2010 Baja CA earthquake ******
>Laguna Salada Fault
-115.8658207895213 32.63528197471043
-115.8627432633737 32.63302572823461
-115.8596676412224 32.63109450909057
-115.8565893912305 32.62883738321651
-115.8531300769177 32.62690795373584
-115.8504340214127 32.62464732914133
-115.8465928833092 32.62304509009845
-115.8435172910783 32.62143734232141
-115.8400559265284 32.61950608961629
-115.8366005960564 32.61790222856744
-115.833533834523 32.61727242349433
-115.8289030966938 32.61566307416721
-115.8250224696698 32.61468962334195
-115.8211326787628 32.61306187722631
-115.8172487879472 32.61176148465058
-115.8137473674862 32.61013338447488
-115.8102375587425 32.60785170840241
-115.8067667404538 32.60623899892909
-115.8036982925369 32.60398439764945
-115.8006259595765 32.60205211310931
-115.7967771168098 32.60044395007358
-115.7944803745229 32.59851113469731
-115.7898728667921 32.59658663773526
-115.7871885193063 32.59497834054208
-115.782955697036 32.59402163049895
-115.7794931721905 32.59306207533169
-115.7752610026114 32.59178093252761
-115.7714085675793 32.59114558877069
-115.7679388829797 32.590832604276
-115.7636970266049 32.59052183640377
-115.7594523474984 32.5905347313278
-115.7536654668585 32.59022820651236
-115.750593232258 32.58797073528905
-115.7470969164545 32.58601634030035
-115.7432065619362 32.58438302471352
-115.7400810779756 32.58260324781394
-115.7381143106692 32.58158425607388
-115.738392886104 32.58133759908441
-115.7380892534624 32.58127325859179
-115.7377487986809 32.58101860017226
-115.737723363977 32.58070676227177
-115.7335033882178 32.57884914289956
-115.729945781653 32.57685563021913
-115.7255880648099 32.57322273483803
-115.723210537965 32.5702687289884
-115.7204461607744 32.56796441805272
-115.7188591037094 32.56470011194216
-115.7161009271976 32.56143082675393
-115.7133507160973 32.55881512020778
-115.7102923364704 32.55688755484412
-115.7068566345685 32.55496404366722
-115.7038082582286 32.55239294372294
-115.7007528329362 32.55014133284382
-115.6976869383153 32.54853233989991
-115.6942335936461 32.54692265486177
-115.690386336556 32.54595785516159
-115.6880948686153 32.54370042979676
-115.6850344601522 32.54144401565311
-115.6819709827673 32.5391851359517
-115.6796741769884 32.5362716213437
-115.6769887505732 32.53433131452383
-115.6739168925976 32.53206509880782
-115.6708404029274 32.53077271286097
-115.6623438180898 32.52590130139592
-115.6561173569172 32.52264083367037
-115.6541851844242 32.51938883600705
-115.6531548029246 32.51568066259741
-115.650757159317 32.51211219938447
-115.6478427860373 32.5102129844241
-115.6474541765533 32.50428531862809
-115.6467779677817 32.49957878586557
-115.6443423260146 32.49681150790158
-115.642798022009 32.49574785845043
-115.6418077753428 32.49461820956883
-115.6425804429134 32.49134292836076
-115.6429661483461 32.48806665297775
-115.6429643753197 32.48478993358912
-115.6421869190201 32.48151591157849
-115.6402460802742 32.47857668629789
-115.6367544960381 32.47532630631201
-115.6336531609349 32.47275280685125
-115.631336945472 32.47034571565673
-115.6297930533758 32.46807337119045
-115.6263241814154 32.46484237294584
-115.6236266740195 32.46225327422145
